step,generate_ms,forward_ms,backward_ms,optim_ms,total_ms,loss,reward_mean,reward_std,gpu_util_pct,gpu_freq_mhz,ram_used_mb,vdd_gpu_mw,vdd_cpu_mw
167,392.3097923398018,61.170944944024086,103.40889543294907,289.6376959979534,846.8616642057896,0.0,0.1666666716337204,0.0,56.45694883801228,0,16184,14758,2276
168,671.0119675844908,61.28803268074989,102.56124846637249,291.9243182986975,1127.1175034344196,0.015351027250289917,0.05000000074505806,0.0707106813788414,55.729528403169276,0,16184,14543,2282
169,670.7565430551767,61.953311786055565,102.61334292590618,289.4232962280512,1125.0959672033787,-0.33005666732788086,0.1454545557498932,0.07713892310857773,58.03702962653314,0,16184,14489,2283
170,669.7380803525448,61.34803220629692,103.72943989932537,292.46339201927185,1127.6194248348475,1.932326078414917,0.0833333358168602,0.1178511381149292,58.40367154057537,0,16184,14612,2294
171,670.93376070261,61.48777715861797,102.51123085618019,292.14806482195854,1127.4121291935444,-0.03848820924758911,0.19090908765792847,0.012856485322117805,54.10859076058059,0,16184,14373,2317
172,670.4714875668287,61.02265603840351,103.26262377202511,292.1120338141918,1127.1953601390123,0.0,0.0,0.0,56.172809607667666,0,16184,14228,2295
173,669.601695612073,61.475008726119995,102.64790430665016,291.8915841728449,1125.9522568434477,0.30007126927375793,0.1454545557498932,0.07713892310857773,58.11226738617227,0,16184,14364,2288
174,670.835455879569,61.27683259546757,102.53852792084217,291.91328026354313,1126.8993597477674,0.0,0.0,0.0,58.964733296626186,0,16184,14354,2295
175,670.9664631634951,61.36111915111542,102.47628763318062,292.0118719339371,1127.1639354526997,0.0,0.0,0.0,54.28919963478016,0,16184,13951,2318
176,670.2116150408983,61.227839440107346,103.04336063563824,292.13312081992626,1126.950016245246,-1.913475751876831,0.0555555559694767,0.07856742292642593,54.321093942329384,0,16184,14201,2295
177,670.1727360486984,61.31468713283539,102.57686488330364,292.06387139856815,1126.4731511473656,2.0765304565429688,0.1388888955116272,0.03928371146321297,58.119696037473275,0,16184,14464,2287
178,392.53692887723446,61.0305592417717,103.80630381405354,292.1560015529394,849.8624972999096,0.0,0.0,0.0,59.58670926929918,0,16184,14838,2278
179,392.141567543149,61.058592051267624,101.95619240403175,292.344830930233,847.8275835514069,0.0,0.1666666716337204,0.0,57.280439182236364,0,16184,14929,2260
180,670.6438735127449,61.2440649420023,103.52691076695919,292.26656071841717,1128.019904717803,0.03408220410346985,0.15555556118488312,0.06285393238067627,58.32032239161459,0,16184,14614,2277
181,670.795263722539,61.51132844388485,102.6975680142641,292.21721552312374,1127.5759991258383,-2.045654773712158,-0.0833333358168602,0.1178511381149292,58.689863516913555,0,16184,14647,2290
182,671.336255967617,61.31798401474953,102.65708714723587,292.67439991235733,1128.3172480762005,0.0,0.0,0.0,54.44609919665932,0,16184,14184,2316
183,670.7045435905457,61.33526377379894,103.27558405697346,292.4535684287548,1128.1023044139147,1.9702646732330322,-0.05000000074505806,0.0707106813788414,54.15183595756894,0,16184,14248,2294
184,392.0746576040983,61.19798310101032,102.79379226267338,292.1409923583269,848.5394883900881,0.0,0.1666666716337204,0.0,54.34470231103239,0,16184,14689,2268
185,392.81964860856533,61.140865087509155,103.23270410299301,292.1837754547596,849.7256003320217,0.0,-0.1666666716337204,0.0,54.862813212110666,0,16184,14841,2279
186,671.3355202227831,61.501504853367805,102.32771188020706,292.46380738914013,1127.9643196612597,0.0,0.0,0.0,54.77079052205677,0,16184,14360,2282
187,671.482527628541,61.3416638225317,103.18838432431221,292.51728020608425,1128.8751680403948,0.0,0.0,0.0,56.98950306648717,0,16184,14180,2283
188,670.0447052717209,61.158718541264534,102.46793739497662,292.70950332283974,1126.7104968428612,-2.0035643577575684,0.18333333730697632,0.0235702246427536,58.26763380140723,0,16184,14351,2293
189,670.4955529421568,61.41884624958038,103.19763235747814,292.142016813159,1127.5979205965996,-0.04177689552307129,0.2077922224998474,0.09183204919099808,54.503501411892714,0,16184,14191,2316
190,393.17033626139164,61.46441586315632,102.50351950526237,292.5589121878147,850.0280007719994,0.0,0.0,0.0,61.83270503820767,0,16184,15009,2282
191,671.6451197862625,61.545344069600105,103.33731211721897,292.15366393327713,1129.0134713053703,-2.0320522785186768,0.04545454680919647,0.06428243964910507,55.01453850278566,0,16185,14418,2312
192,686.2121280282736,61.63129583001137,102.83219255506992,292.4373745918274,1143.4577275067568,0.0,0.0,0.0,54.421350687065434,0,16188,14135,2557
193,670.6016324460506,61.7945920675993,103.19555178284645,292.3478726297617,1128.2802242785692,0.0,0.0,0.0,56.86597982034094,0,16189,14034,2396
194,671.8135047703981,61.458975076675415,102.92924754321575,291.96928068995476,1128.505440428853,0.0,0.0,0.0,58.63559909770311,0,16191,14119,2329
195,672.7429442107677,61.46358512341976,102.29798406362534,292.1821754425764,1129.018111154437,0.0,0.0,0.0,58.493879670164475,0,16191,14164,2307
196,672.2182389348745,61.43580935895443,102.61779092252254,291.9986564666033,1128.625662997365,0.2496449053287506,0.04545454680919647,0.06428243964910507,54.29498517569006,0,16191,14043,2322
197,392.4179207533598,61.249569058418274,102.47743874788284,291.99360124766827,848.472224548459,0.0,0.0,0.0,55.83511313557066,0,16191,14610,2303
198,672.6162545382977,61.32262386381626,103.38284820318222,292.2984641045332,1129.9518402665854,0.0,0.0,0.0,55.147602037516016,0,16191,14255,2314
199,672.5989449769258,61.21248006820679,102.47091203927994,292.1875845640898,1128.8067530840635,-0.11652684211730957,0.10000000149011612,0.1414213627576828,55.329209489787004,0,16191,14259,2293
