frame_idx,timestamp_s,latency_ms
2403,10444980.394416,7.442
2404,10444980.427719,7.337
2405,10444980.460416,6.625
2406,10444980.493661,6.460
2407,10444980.527310,6.700
2408,10444980.562705,8.688
2409,10444980.594347,6.920
2410,10444980.627520,6.685
2411,10444980.663238,8.937
2412,10444980.694940,7.229
2413,10444980.727856,6.735
2414,10444980.763041,8.511
2415,10444980.794383,6.443
2416,10444980.828706,7.358
2417,10444980.862393,7.630
2418,10444980.894702,6.529
2419,10444980.929477,7.895
2420,10444980.961846,6.857
2421,10444980.996668,8.216
2422,10444981.029421,7.561
2423,10444981.061769,6.503
2424,10444981.096561,7.887
2425,10444981.128960,6.881
2426,10444981.163816,8.326
2427,10444981.195091,6.195
2428,10444981.228746,6.435
2429,10444981.262078,6.357
2430,10444981.295962,6.834
2431,10444981.329431,6.833
2432,10444981.362296,6.286
2433,10444981.396877,7.458
2434,10444981.429131,6.304
2435,10444981.463195,6.960
2436,10444981.496524,6.882
2437,10444981.529473,6.423
2438,10444981.562809,6.352
2439,10444981.596726,6.861
2440,10444981.629764,6.492
2441,10444981.663110,6.383
2442,10444981.696435,6.302
2443,10444981.730535,6.984
2444,10444981.763877,6.915
2445,10444981.796639,6.268
2446,10444981.830097,6.313
2447,10444981.863922,6.730
2448,10444981.897798,7.196
2449,10444981.930781,6.765
2450,10444981.964802,7.378
2451,10444981.997277,6.389
2452,10444982.031035,6.741
2453,10444982.065751,8.050
2454,10444982.101479,10.365
2455,10444982.135629,11.107
2456,10444982.164744,6.815
2457,10444982.199570,8.227
2458,10444982.232326,7.572
2459,10444982.264641,6.475
2460,10444982.299452,7.877
2461,10444982.331831,6.801
2462,10444982.365402,6.964
2463,10444982.398865,7.018
2464,10444982.431590,6.335
2465,10444982.465021,6.354
2466,10444982.498928,6.853
2467,10444982.532105,6.622
2468,10444982.565217,6.326
2469,10444982.599138,6.840
2470,10444982.632100,6.391
2471,10444982.666369,7.204
2472,10444982.699538,6.965
2473,10444982.732431,6.451
2474,10444982.765703,6.316
2475,10444982.799187,6.389
2476,10444982.832480,6.274
2477,10444982.866847,7.229
2478,10444982.899993,6.967
2479,10444982.932928,6.485
2480,10444982.966429,6.579
2481,10444983.000296,6.987
2482,10444983.033524,6.805
2483,10444983.066505,6.379
2484,10444983.100940,7.405
2485,10444983.133327,6.380
2486,10444983.167114,6.756
2487,10444983.201978,8.209
2488,10444983.234655,7.478
2489,10444983.267005,6.423
2490,10444983.301815,7.822
2491,10444983.334184,6.701
2492,10444983.369031,8.140
2493,10444983.401401,7.103
2494,10444983.436137,8.432
2495,10444983.468903,7.793
2496,10444983.500872,6.357
2497,10444983.534392,6.471
2498,10444983.567584,6.254
2499,10444983.601593,6.850
2500,10444983.635002,6.852
2501,10444983.667926,6.324
2502,10444983.701304,6.295
2503,10444983.735247,6.829
2504,10444983.768762,6.937
2505,10444983.801539,6.306
2506,10444983.835399,6.754
2507,10444983.868896,6.845
2508,10444983.901764,6.306
2509,10444983.935235,6.366
2510,10444983.969224,6.948
2511,10444984.003189,7.463
2512,10444984.035506,6.374
2513,10444984.069375,6.836
2514,10444984.102893,6.946
2515,10444984.136812,7.455
2516,10444984.169082,6.314
2517,10444984.203919,7.742
2518,10444984.238392,8.806
2519,10444984.270701,7.706
2520,10444984.305221,8.812
2521,10444984.337476,7.603
2522,10444984.373461,10.170
2523,10444984.405482,8.774
2524,10444984.439076,8.952
2525,10444984.471969,8.427
2526,10444984.506731,9.776
2527,10444984.539324,8.955
2528,10444984.574320,10.536
2529,10444984.607659,10.461
2530,10444984.637688,7.074
2531,10444984.672956,8.843
2532,10444984.704570,7.043
2533,10444984.739004,8.064
2534,10444984.771836,7.483
2535,10444984.806273,8.509
2536,10444984.839019,7.849
2537,10444984.871102,6.526
2538,10444984.904295,6.313
2539,10444984.938522,7.127
2540,10444984.971164,6.360
2541,10444985.005148,6.885
2542,10444985.038206,6.536
2543,10444985.071356,6.277
2544,10444985.105513,7.020
2545,10444985.138131,6.232
2546,10444985.172146,6.836
2547,10444985.205558,6.839
2548,10444985.238440,6.315
2549,10444985.272122,6.586
2550,10444985.305615,6.670
2551,10444985.338700,6.297
2552,10444985.372304,6.487
2553,10444985.406568,7.343
2554,10444985.441265,8.634
2555,10444985.473955,7.917
2556,10444985.506343,6.896
2557,10444985.541177,8.324
2558,10444985.573933,7.676
2559,10444985.606315,6.652
2560,10444985.641141,8.072
2561,10444985.673491,6.970
2562,10444985.708220,8.293
2563,10444985.740978,7.643
2564,10444985.773150,6.410
2565,10444985.807125,6.977
2566,10444985.840025,6.469
2567,10444985.873229,6.265
2568,10444985.907606,7.231
2569,10444985.940563,6.780
2570,10444985.974116,6.925
2571,10444986.007459,6.814
2572,10444986.041308,7.256
2573,10444986.074074,6.616
2574,10444986.107743,6.867
2575,10444986.141086,6.791
2576,10444986.174552,6.836
2577,10444986.209022,7.884
2578,10444986.241355,6.800
2579,10444986.276226,8.249
2580,10444986.310882,9.487
2581,10444986.345457,10.596
2582,10444986.376513,8.234
2583,10444986.412197,10.499
2584,10444986.442279,7.167
2585,10444986.478552,10.024
2586,10444986.509718,7.774
2587,10444986.546550,11.190
2588,10444986.577190,8.416
2589,10444986.610237,8.047
2590,10444986.644705,9.102
2591,10444986.677363,8.297
2592,10444986.711396,8.918
2593,10444986.746451,10.560
