step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
4624,tegra_daemon_sample,28864,204,0
4624,rl_arbiter_act,55552,284,0
4624,override_layer_step,9952,217,0
4624,resource_manager_decide,12864,52,0
4624,dvfs_controller_set,1067392,8834,0
4625,preference_plane_get,8704,164,0
4625,tegra_daemon_sample,29568,204,0
4625,rl_arbiter_act,54816,284,0
4625,override_layer_step,9792,284,0
4625,resource_manager_decide,12384,52,0
4625,dvfs_controller_set,1029408,583,0
4626,preference_plane_get,8640,164,0
4626,tegra_daemon_sample,29280,204,0
4626,rl_arbiter_act,55232,284,0
4626,override_layer_step,9952,284,0
4626,resource_manager_decide,12352,52,0
4626,dvfs_controller_set,1033696,717,0
4627,preference_plane_get,8864,164,0
4627,tegra_daemon_sample,29376,204,0
4627,rl_arbiter_act,55392,284,0
4627,override_layer_step,10272,217,0
4627,resource_manager_decide,12704,52,0
4627,dvfs_controller_set,1065568,717,0
4628,preference_plane_get,8736,164,0
4628,tegra_daemon_sample,30080,140,0
4628,rl_arbiter_act,57344,284,0
4628,override_layer_step,10560,217,0
4628,resource_manager_decide,12704,52,0
4628,dvfs_controller_set,1029760,717,0
4629,preference_plane_get,9184,164,0
4629,tegra_daemon_sample,29088,204,0
4629,rl_arbiter_act,54048,284,0
4629,override_layer_step,10400,217,0
4629,resource_manager_decide,12480,52,0
4629,dvfs_controller_set,1065248,717,0
4630,preference_plane_get,8224,164,0
4630,tegra_daemon_sample,28896,204,0
4630,rl_arbiter_act,54304,284,0
4630,override_layer_step,9984,217,0
4630,resource_manager_decide,12000,52,0
4630,dvfs_controller_set,1021024,717,0
4631,preference_plane_get,8448,164,0
4631,tegra_daemon_sample,28384,204,0
4631,rl_arbiter_act,55744,284,0
4631,override_layer_step,10496,217,0
4631,resource_manager_decide,12224,52,0
4631,dvfs_controller_set,1257376,948,0
4632,preference_plane_get,8672,164,0
4632,tegra_daemon_sample,28992,140,0
4632,rl_arbiter_act,57088,284,0
4632,override_layer_step,10784,217,0
4632,resource_manager_decide,12448,52,0
4632,dvfs_controller_set,1013760,717,0
4633,preference_plane_get,8288,164,0
4633,tegra_daemon_sample,28800,204,0
4633,rl_arbiter_act,54112,284,0
4633,override_layer_step,10240,217,0
4633,resource_manager_decide,11904,52,0
4633,dvfs_controller_set,1008864,717,0
4634,preference_plane_get,8608,164,0
4634,tegra_daemon_sample,28608,204,0
4634,rl_arbiter_act,54496,284,0
4634,override_layer_step,10400,217,0
4634,resource_manager_decide,12032,52,0
4634,dvfs_controller_set,1070976,717,0
4635,preference_plane_get,8576,164,0
4635,tegra_daemon_sample,28000,204,0
4635,rl_arbiter_act,54368,284,0
4635,override_layer_step,10048,217,0
4635,resource_manager_decide,11936,52,0
4635,dvfs_controller_set,1009824,583,0
4636,preference_plane_get,8416,164,0
4636,tegra_daemon_sample,29184,204,0
4636,rl_arbiter_act,54592,284,0
4636,override_layer_step,10464,217,0
4636,resource_manager_decide,11552,52,0
4636,dvfs_controller_set,1005568,717,0
4637,preference_plane_get,8480,164,0
4637,tegra_daemon_sample,27584,204,0
4637,rl_arbiter_act,82976,284,0
4637,override_layer_step,10048,217,0
4637,resource_manager_decide,12384,52,0
4637,dvfs_controller_set,1014592,717,262144
4638,preference_plane_get,8256,164,0
4638,tegra_daemon_sample,28288,204,0
4638,rl_arbiter_act,54240,284,0
4638,override_layer_step,9856,217,0
4638,resource_manager_decide,12512,52,0
4638,dvfs_controller_set,1040416,717,0
4639,preference_plane_get,8832,164,0
4639,tegra_daemon_sample,28480,140,0
4639,rl_arbiter_act,56896,284,0
4639,override_layer_step,10016,217,0
4639,resource_manager_decide,12288,52,0
4639,dvfs_controller_set,1062880,717,0
4640,preference_plane_get,9408,164,0
4640,tegra_daemon_sample,30016,204,0
4640,rl_arbiter_act,54752,284,0
4640,override_layer_step,10208,217,0
4640,resource_manager_decide,11968,52,0
4640,dvfs_controller_set,1035520,717,0
4641,preference_plane_get,8928,164,0
4641,tegra_daemon_sample,28672,204,0
4641,rl_arbiter_act,54688,284,0
4641,override_layer_step,9856,217,0
4641,resource_manager_decide,12288,52,0
4641,dvfs_controller_set,995520,717,0
4642,preference_plane_get,8896,164,0
4642,tegra_daemon_sample,28768,204,0
4642,rl_arbiter_act,54016,284,0
4642,override_layer_step,9728,217,0
4642,resource_manager_decide,12512,324,0
4642,dvfs_controller_set,1015936,723,0
4643,preference_plane_get,8224,164,0
4643,tegra_daemon_sample,28896,204,0
4643,rl_arbiter_act,56928,284,0
4643,override_layer_step,10080,217,0
4643,resource_manager_decide,12096,52,0
4643,dvfs_controller_set,1003840,784,0
4644,preference_plane_get,8224,164,0
4644,tegra_daemon_sample,28480,204,0
4644,rl_arbiter_act,55072,284,0
4644,override_layer_step,10208,217,0
4644,resource_manager_decide,12576,52,0
4644,dvfs_controller_set,1021280,784,0
4645,preference_plane_get,9152,164,0
4645,tegra_daemon_sample,30848,204,0
4645,rl_arbiter_act,55872,284,0
4645,override_layer_step,11776,217,0
4645,resource_manager_decide,11840,52,0
4645,dvfs_controller_set,1053024,717,0
4646,preference_plane_get,8448,164,0
4646,tegra_daemon_sample,29664,667,0
4646,rl_arbiter_act,55712,52,0
4646,override_layer_step,9952,217,0
4646,resource_manager_decide,12448,52,0
4646,dvfs_controller_set,1052160,784,0
4647,preference_plane_get,8640,164,0
4647,tegra_daemon_sample,28960,204,0
4647,rl_arbiter_act,54080,284,0
4647,override_layer_step,10368,217,0
4647,resource_manager_decide,12000,52,0
4647,dvfs_controller_set,1000512,851,0
4648,preference_plane_get,8192,164,0
4648,tegra_daemon_sample,28704,204,0
4648,rl_arbiter_act,52640,284,0
4648,override_layer_step,10016,217,0
4648,resource_manager_decide,12224,52,0
4648,dvfs_controller_set,996832,717,0
4649,preference_plane_get,8512,164,0
4649,tegra_daemon_sample,28512,204,0
4649,rl_arbiter_act,52032,284,0
4649,override_layer_step,9568,217,0
4649,resource_manager_decide,11776,52,0
4649,dvfs_controller_set,1230112,908,0
4650,preference_plane_get,7936,164,0
4650,tegra_daemon_sample,29216,204,0
4650,rl_arbiter_act,53984,284,0
4650,override_layer_step,9632,217,0
4650,resource_manager_decide,12544,52,0
4650,dvfs_controller_set,1023008,650,0
4651,preference_plane_get,8256,164,0
4651,tegra_daemon_sample,28512,204,0
4651,rl_arbiter_act,53664,284,0
4651,override_layer_step,9792,217,0
4651,resource_manager_decide,12064,52,0
4651,dvfs_controller_set,990016,717,0
4652,preference_plane_get,8160,164,0
4652,tegra_daemon_sample,27936,204,0
4652,rl_arbiter_act,52448,284,0
4652,override_layer_step,10112,217,0
4652,resource_manager_decide,12064,52,0
4652,dvfs_controller_set,993120,717,0
4653,preference_plane_get,8096,164,0
4653,tegra_daemon_sample,27584,204,0
4653,rl_arbiter_act,53056,284,0
4653,override_layer_step,10368,217,0
4653,resource_manager_decide,12160,52,0
4653,dvfs_controller_set,1011584,589,0
4654,preference_plane_get,8448,164,0
4654,tegra_daemon_sample,28896,204,0
4654,rl_arbiter_act,52320,284,0
4654,override_layer_step,9696,284,0
4654,resource_manager_decide,12064,52,0
4654,dvfs_controller_set,996896,717,0
4655,preference_plane_get,8288,164,0
4655,tegra_daemon_sample,27680,204,0
4655,rl_arbiter_act,53696,284,0
4655,override_layer_step,10496,217,0
4655,resource_manager_decide,11968,52,0
4655,dvfs_controller_set,1014144,717,0
4656,preference_plane_get,8128,164,0
4656,tegra_daemon_sample,27360,204,0
4656,rl_arbiter_act,53792,284,0
4656,override_layer_step,9888,217,0
4656,resource_manager_decide,11616,52,0
4656,dvfs_controller_set,1008160,784,0
4657,preference_plane_get,7808,164,0
4657,tegra_daemon_sample,27296,204,0
4657,rl_arbiter_act,53504,284,0
4657,override_layer_step,9824,473,0
4657,resource_manager_decide,12032,52,0
4657,dvfs_controller_set,1006016,717,0
4658,preference_plane_get,8064,164,0
4658,tegra_daemon_sample,29184,204,0
4658,rl_arbiter_act,52288,284,0
4658,override_layer_step,10144,217,0
4658,resource_manager_decide,11712,52,0
4658,dvfs_controller_set,994144,784,0
4659,preference_plane_get,7936,164,0
4659,tegra_daemon_sample,28544,204,0
4659,rl_arbiter_act,53184,284,0
4659,override_layer_step,9472,217,0
4659,resource_manager_decide,11584,52,0
4659,dvfs_controller_set,1051968,851,0
4660,preference_plane_get,8576,164,0
4660,tegra_daemon_sample,27616,204,0
4660,rl_arbiter_act,53664,284,0
4660,override_layer_step,9440,217,0
4660,resource_manager_decide,11936,52,0
4660,dvfs_controller_set,1037728,717,0
4661,preference_plane_get,8800,396,0
4661,tegra_daemon_sample,28064,140,0
4661,rl_arbiter_act,53792,284,0
4661,override_layer_step,10112,217,0
4661,resource_manager_decide,12256,52,0
4661,dvfs_controller_set,1002080,784,0
4662,preference_plane_get,7968,164,0
4662,tegra_daemon_sample,27232,204,0
4662,rl_arbiter_act,52384,284,0
4662,override_layer_step,9312,217,0
4662,resource_manager_decide,11424,52,0
4662,dvfs_controller_set,996576,650,0
4663,preference_plane_get,7968,164,0
4663,tegra_daemon_sample,27360,204,0
4663,rl_arbiter_act,52224,284,0
4663,override_layer_step,9536,217,0
4663,resource_manager_decide,12032,52,0
4663,dvfs_controller_set,988800,717,0
4664,preference_plane_get,8000,164,0
4664,tegra_daemon_sample,27520,204,0
4664,rl_arbiter_act,53344,284,0
4664,override_layer_step,9664,217,0
4664,resource_manager_decide,12032,52,0
4664,dvfs_controller_set,1232352,885,0
4665,preference_plane_get,8032,164,0
4665,tegra_daemon_sample,28640,204,0
4665,rl_arbiter_act,53152,284,0
4665,override_layer_step,9568,217,0
4665,resource_manager_decide,12544,52,0
4665,dvfs_controller_set,984000,717,0
4666,preference_plane_get,8160,164,0
4666,tegra_daemon_sample,27808,204,0
4666,rl_arbiter_act,52768,284,0
4666,override_layer_step,10176,217,0
4666,resource_manager_decide,11712,52,0
4666,dvfs_controller_set,989664,717,0
4667,preference_plane_get,8640,164,0
4667,tegra_daemon_sample,26880,204,0
4667,rl_arbiter_act,51520,284,0
4667,override_layer_step,10752,217,0
4667,resource_manager_decide,12064,52,0
4667,dvfs_controller_set,987072,717,0
4668,preference_plane_get,8160,164,0
4668,tegra_daemon_sample,27616,204,0
4668,rl_arbiter_act,53312,284,0
4668,override_layer_step,9792,217,0
4668,resource_manager_decide,12928,309,0
4668,dvfs_controller_set,1010048,519,0
4669,preference_plane_get,8032,164,0
4669,tegra_daemon_sample,28000,204,0
4669,rl_arbiter_act,54368,284,0
4669,override_layer_step,9312,284,0
4669,resource_manager_decide,12064,52,0
4669,dvfs_controller_set,1007360,717,0
4670,preference_plane_get,8384,164,0
4670,tegra_daemon_sample,27616,204,0
4670,rl_arbiter_act,51840,284,0
4670,override_layer_step,10240,217,0
4670,resource_manager_decide,11904,52,0
4670,dvfs_controller_set,985248,717,0
4671,preference_plane_get,8736,164,0
4671,tegra_daemon_sample,27648,204,0
4671,rl_arbiter_act,51872,284,0
4671,override_layer_step,10176,217,0
4671,resource_manager_decide,11776,52,0
4671,dvfs_controller_set,1011744,717,0
4672,preference_plane_get,8928,164,0
4672,tegra_daemon_sample,30144,204,0
4672,rl_arbiter_act,54912,284,0
4672,override_layer_step,10976,217,0
4672,resource_manager_decide,12032,52,0
4672,dvfs_controller_set,1302144,751,0
4673,preference_plane_get,8384,164,0
4673,tegra_daemon_sample,28864,204,0
4673,rl_arbiter_act,53056,284,0
4673,override_layer_step,10528,217,0
4673,resource_manager_decide,12576,52,0
4673,dvfs_controller_set,1003552,717,0
4674,preference_plane_get,8704,164,0
4674,tegra_daemon_sample,27680,204,0
4674,rl_arbiter_act,54304,284,0
4674,override_layer_step,9952,217,0
4674,resource_manager_decide,12352,52,0
4674,dvfs_controller_set,997472,717,0
4675,preference_plane_get,8160,164,0
4675,tegra_daemon_sample,27680,204,0
4675,rl_arbiter_act,52864,284,0
4675,override_layer_step,9920,217,0
4675,resource_manager_decide,11936,52,0
4675,dvfs_controller_set,1038400,583,0
4676,preference_plane_get,8000,164,0
4676,tegra_daemon_sample,27712,204,0
4676,rl_arbiter_act,52992,284,0
4676,override_layer_step,10624,728,0
4676,resource_manager_decide,12192,52,0
4676,dvfs_controller_set,992672,519,0
4677,preference_plane_get,8352,164,0
4677,tegra_daemon_sample,27904,204,0
4677,rl_arbiter_act,54496,284,0
4677,override_layer_step,9440,284,0
4677,resource_manager_decide,12384,52,0
4677,dvfs_controller_set,1000736,516,0
4678,preference_plane_get,8544,164,0
4678,tegra_daemon_sample,28128,204,0
4678,rl_arbiter_act,52832,284,0
4678,override_layer_step,10080,217,0
4678,resource_manager_decide,12032,52,0
4678,dvfs_controller_set,991232,516,0
4679,preference_plane_get,8384,164,0
4679,tegra_daemon_sample,28128,204,0
4679,rl_arbiter_act,53952,284,0
4679,override_layer_step,9568,284,0
4679,resource_manager_decide,11776,52,0
4679,dvfs_controller_set,1059872,516,0
4680,preference_plane_get,8640,396,0
4680,tegra_daemon_sample,28352,140,0
4680,rl_arbiter_act,54208,284,0
4680,override_layer_step,9696,284,0
4680,resource_manager_decide,12576,52,0
4680,dvfs_controller_set,1087936,516,0
4681,preference_plane_get,7968,164,0
4681,tegra_daemon_sample,27968,204,0
4681,rl_arbiter_act,53376,284,0
4681,override_layer_step,9696,217,0
4681,resource_manager_decide,12192,52,0
4681,dvfs_controller_set,988256,516,0
4682,preference_plane_get,8288,164,0
4682,tegra_daemon_sample,28032,204,0
4682,rl_arbiter_act,53344,284,0
4682,override_layer_step,9664,284,0
4682,resource_manager_decide,12000,52,0
4682,dvfs_controller_set,1001984,516,0
4683,preference_plane_get,8288,164,0
4683,tegra_daemon_sample,27968,204,0
4683,rl_arbiter_act,52320,284,0
4683,override_layer_step,9152,284,0
4683,resource_manager_decide,12672,52,0
4683,dvfs_controller_set,1277856,978,0
4684,preference_plane_get,8320,164,0
4684,tegra_daemon_sample,28928,140,0
4684,rl_arbiter_act,53248,116,0
4684,override_layer_step,9664,284,0
4684,resource_manager_decide,12544,52,0
4684,dvfs_controller_set,1084800,516,0
4685,preference_plane_get,8544,164,0
4685,tegra_daemon_sample,27776,204,0
4685,rl_arbiter_act,53152,284,0
4685,override_layer_step,9344,284,0
4685,resource_manager_decide,11776,52,0
4685,dvfs_controller_set,993152,516,0
4686,preference_plane_get,8416,164,0
4686,tegra_daemon_sample,28352,204,0
4686,rl_arbiter_act,53344,284,0
4686,override_layer_step,8960,284,0
4686,resource_manager_decide,11552,52,0
4686,dvfs_controller_set,993344,516,0
4687,preference_plane_get,8672,164,0
4687,tegra_daemon_sample,28896,204,0
4687,rl_arbiter_act,52512,284,0
4687,override_layer_step,9248,284,0
4687,resource_manager_decide,12768,374,0
4687,dvfs_controller_set,1006912,388,0
4688,preference_plane_get,8544,164,0
4688,tegra_daemon_sample,29504,204,0
4688,rl_arbiter_act,54080,284,0
4688,override_layer_step,9344,284,0
4688,resource_manager_decide,11840,52,0
4688,dvfs_controller_set,997504,516,0
4689,preference_plane_get,8448,164,0
4689,tegra_daemon_sample,28288,204,0
4689,rl_arbiter_act,52768,284,0
4689,override_layer_step,9856,284,0
4689,resource_manager_decide,12192,52,0
4689,dvfs_controller_set,1012800,516,0
4690,preference_plane_get,8224,164,0
4690,tegra_daemon_sample,28384,204,0
4690,rl_arbiter_act,53728,284,0
4690,override_layer_step,9152,284,0
4690,resource_manager_decide,12128,52,0
4690,dvfs_controller_set,1036384,516,0
4691,preference_plane_get,8416,164,0
4691,tegra_daemon_sample,28512,204,0
4691,rl_arbiter_act,53920,284,0
4691,override_layer_step,9824,220,0
4691,resource_manager_decide,12352,52,0
4691,dvfs_controller_set,989120,650,0
4692,preference_plane_get,8032,164,0
4692,tegra_daemon_sample,28608,204,0
4692,rl_arbiter_act,54368,284,0
4692,override_layer_step,9664,217,0
4692,resource_manager_decide,12096,52,0
4692,dvfs_controller_set,996288,583,0
4693,preference_plane_get,8288,164,0
4693,tegra_daemon_sample,28064,204,0
4693,rl_arbiter_act,54496,284,0
4693,override_layer_step,9856,217,0
4693,resource_manager_decide,12000,52,0
4693,dvfs_controller_set,1011136,583,0
4694,preference_plane_get,8224,164,0
4694,tegra_daemon_sample,28352,204,0
4694,rl_arbiter_act,52768,284,0
4694,override_layer_step,9664,284,0
4694,resource_manager_decide,12512,52,0
4694,dvfs_controller_set,1019168,717,0
4695,preference_plane_get,8864,398,0
4695,tegra_daemon_sample,28608,140,0
4695,rl_arbiter_act,54112,284,0
4695,override_layer_step,9984,217,0
4695,resource_manager_decide,12512,52,0
4695,dvfs_controller_set,1000032,717,0
4696,preference_plane_get,8256,164,0
4696,tegra_daemon_sample,27904,204,0
4696,rl_arbiter_act,53408,284,0
4696,override_layer_step,10176,217,0
4696,resource_manager_decide,11744,52,0
4696,dvfs_controller_set,993888,717,0
4697,preference_plane_get,8480,164,0
4697,tegra_daemon_sample,28256,204,0
4697,rl_arbiter_act,51616,284,0
4697,override_layer_step,9792,217,0
4697,resource_manager_decide,12000,52,0
4697,dvfs_controller_set,992928,717,0
4698,preference_plane_get,8384,164,0
4698,tegra_daemon_sample,27552,204,0
4698,rl_arbiter_act,53600,284,0
4698,override_layer_step,10112,217,0
4698,resource_manager_decide,12192,52,0
4698,dvfs_controller_set,1247424,818,0
4699,preference_plane_get,8480,164,0
4699,tegra_daemon_sample,28064,204,0
4699,rl_arbiter_act,53664,284,0
4699,override_layer_step,10112,217,0
4699,resource_manager_decide,12448,52,0
4699,dvfs_controller_set,997376,717,0
4700,preference_plane_get,8960,164,0
4700,tegra_daemon_sample,27936,204,0
4700,rl_arbiter_act,54528,284,0
4700,override_layer_step,10080,217,0
4700,resource_manager_decide,11680,52,0
4700,dvfs_controller_set,993856,717,0
4701,preference_plane_get,8128,164,0
4701,tegra_daemon_sample,28704,204,0
4701,rl_arbiter_act,52896,284,0
4701,override_layer_step,10240,217,0
4701,resource_manager_decide,12192,52,0
4701,dvfs_controller_set,991488,717,0
4702,preference_plane_get,8576,164,0
4702,tegra_daemon_sample,27520,204,0
4702,rl_arbiter_act,53280,284,0
4702,override_layer_step,10208,217,0
4702,resource_manager_decide,12928,52,0
4702,dvfs_controller_set,1007168,287,0
4703,preference_plane_get,8000,164,0
4703,tegra_daemon_sample,28960,204,0
4703,rl_arbiter_act,54752,284,0
4703,override_layer_step,9056,284,0
4703,resource_manager_decide,12192,52,0
4703,dvfs_controller_set,1020224,717,0
4704,preference_plane_get,8960,164,0
4704,tegra_daemon_sample,28960,204,0
4704,rl_arbiter_act,53728,284,0
4704,override_layer_step,9824,217,0
4704,resource_manager_decide,12352,52,0
4704,dvfs_controller_set,1062368,583,0
4705,preference_plane_get,8480,164,0
4705,tegra_daemon_sample,28128,204,0
4705,rl_arbiter_act,52704,284,0
4705,override_layer_step,9472,284,0
4705,resource_manager_decide,12160,52,0
4705,dvfs_controller_set,1014624,717,0
4706,preference_plane_get,8640,164,0
4706,tegra_daemon_sample,28480,140,0
4706,rl_arbiter_act,54592,284,0
4706,override_layer_step,10016,217,0
4706,resource_manager_decide,12480,52,0
4706,dvfs_controller_set,998240,583,0
4707,preference_plane_get,8160,164,0
4707,tegra_daemon_sample,28192,204,0
4707,rl_arbiter_act,53376,284,0
4707,override_layer_step,9792,217,0
4707,resource_manager_decide,12256,52,0
4707,dvfs_controller_set,1008544,583,0
4708,preference_plane_get,8480,164,0
4708,tegra_daemon_sample,28128,204,0
4708,rl_arbiter_act,53248,284,0
4708,override_layer_step,10112,217,0
4708,resource_manager_decide,12096,52,0
4708,dvfs_controller_set,1008800,583,0
4709,preference_plane_get,8288,164,0
4709,tegra_daemon_sample,28736,204,0
4709,rl_arbiter_act,53408,284,0
4709,override_layer_step,9696,284,0
4709,resource_manager_decide,12096,52,0
4709,dvfs_controller_set,1251360,734,0
4710,preference_plane_get,8192,164,0
4710,tegra_daemon_sample,28288,204,0
4710,rl_arbiter_act,52960,284,0
4710,override_layer_step,10016,217,0
4710,resource_manager_decide,12608,52,0
4710,dvfs_controller_set,998560,583,0
4711,preference_plane_get,8416,164,0
4711,tegra_daemon_sample,28096,204,0
4711,rl_arbiter_act,53056,284,0
4711,override_layer_step,10176,217,0
4711,resource_manager_decide,12192,52,0
4711,dvfs_controller_set,998208,650,0
4712,preference_plane_get,8288,164,0
4712,tegra_daemon_sample,27808,204,0
4712,rl_arbiter_act,52096,284,0
4712,override_layer_step,9632,284,0
4712,resource_manager_decide,12096,52,0
4712,dvfs_controller_set,999776,717,0
4713,preference_plane_get,8224,164,0
4713,tegra_daemon_sample,28288,204,0
4713,rl_arbiter_act,52896,284,0
4713,override_layer_step,9888,217,0
4713,resource_manager_decide,12256,52,0
4713,dvfs_controller_set,1027904,583,0
4714,preference_plane_get,8352,164,0
4714,tegra_daemon_sample,29408,204,0
4714,rl_arbiter_act,53728,284,0
4714,override_layer_step,9952,284,0
4714,resource_manager_decide,12288,52,0
4714,dvfs_controller_set,992064,583,0
4715,preference_plane_get,8576,164,0
4715,tegra_daemon_sample,28224,204,0
4715,rl_arbiter_act,53088,284,0
4715,override_layer_step,9536,284,0
4715,resource_manager_decide,12032,52,0
4715,dvfs_controller_set,992096,717,0
4716,preference_plane_get,8384,164,0
4716,tegra_daemon_sample,28800,204,0
4716,rl_arbiter_act,53344,284,0
4716,override_layer_step,21312,217,0
4716,resource_manager_decide,11840,52,0
4716,dvfs_controller_set,1030176,717,0
4717,preference_plane_get,8640,164,0
4717,tegra_daemon_sample,28000,204,0
4717,rl_arbiter_act,55744,52,0
4717,override_layer_step,9984,153,0
4717,resource_manager_decide,27264,52,0
4717,dvfs_controller_set,995680,717,0
4718,preference_plane_get,8672,164,0
4718,tegra_daemon_sample,28448,204,0
4718,rl_arbiter_act,53984,284,0
4718,override_layer_step,9920,217,0
4718,resource_manager_decide,12448,52,0
4718,dvfs_controller_set,1049856,717,0
4719,preference_plane_get,8640,164,0
4719,tegra_daemon_sample,27872,204,0
4719,rl_arbiter_act,53280,284,0
4719,override_layer_step,9696,217,0
4719,resource_manager_decide,11808,52,0
4719,dvfs_controller_set,995104,717,0
4720,preference_plane_get,8512,164,0
4720,tegra_daemon_sample,28864,204,0
4720,rl_arbiter_act,54816,284,0
4720,override_layer_step,9984,217,0
4720,resource_manager_decide,12160,52,0
4720,dvfs_controller_set,1259520,791,0
4721,preference_plane_get,8608,164,0
4721,tegra_daemon_sample,28192,204,0
4721,rl_arbiter_act,53760,284,0
4721,override_layer_step,10080,217,0
4721,resource_manager_decide,12416,52,0
4721,dvfs_controller_set,987648,717,0
4722,preference_plane_get,8192,164,0
4722,tegra_daemon_sample,28256,204,0
4722,rl_arbiter_act,54048,284,0
4722,override_layer_step,9888,217,0
4722,resource_manager_decide,11904,52,0
4722,dvfs_controller_set,1045952,717,0
4723,preference_plane_get,8000,164,0
4723,tegra_daemon_sample,28096,204,0
4723,rl_arbiter_act,52992,284,0
4723,override_layer_step,9792,217,0
4723,resource_manager_decide,12128,52,0
4723,dvfs_controller_set,990752,717,0
4724,preference_plane_get,8416,164,0
4724,tegra_daemon_sample,28640,204,0
4724,rl_arbiter_act,53216,284,0
4724,override_layer_step,10112,217,0
4724,resource_manager_decide,12256,52,0
4724,dvfs_controller_set,1216992,976,0
4725,preference_plane_get,8608,164,0
4725,tegra_daemon_sample,28256,140,0
4725,rl_arbiter_act,53760,284,0
4725,override_layer_step,10368,217,0
4725,resource_manager_decide,11968,52,0
4725,dvfs_controller_set,989920,717,0
4726,preference_plane_get,8384,164,0
4726,tegra_daemon_sample,28960,204,0
4726,rl_arbiter_act,52608,284,0
4726,override_layer_step,9920,217,0
4726,resource_manager_decide,12160,52,0
4726,dvfs_controller_set,998816,717,0
4727,preference_plane_get,8064,164,0
4727,tegra_daemon_sample,28544,204,0
4727,rl_arbiter_act,52608,284,0
4727,override_layer_step,9632,217,0
4727,resource_manager_decide,11808,52,0
4727,dvfs_controller_set,1012512,717,0
4728,preference_plane_get,8288,164,0
4728,tegra_daemon_sample,28352,204,0
4728,rl_arbiter_act,52992,284,0
4728,override_layer_step,9664,217,0
4728,resource_manager_decide,12352,52,0
4728,dvfs_controller_set,1001920,583,0
4729,preference_plane_get,8352,164,0
4729,tegra_daemon_sample,28480,204,0
4729,rl_arbiter_act,52512,284,0
4729,override_layer_step,9760,217,0
4729,resource_manager_decide,11808,52,0
4729,dvfs_controller_set,987872,717,0
4730,preference_plane_get,8032,164,0
4730,tegra_daemon_sample,27328,204,0
4730,rl_arbiter_act,51520,284,0
4730,override_layer_step,10560,217,0
4730,resource_manager_decide,11872,52,0
4730,dvfs_controller_set,1006336,717,0
4731,preference_plane_get,8512,164,0
4731,tegra_daemon_sample,28192,204,0
4731,rl_arbiter_act,52320,284,0
4731,override_layer_step,9632,217,0
4731,resource_manager_decide,11712,52,0
4731,dvfs_controller_set,1020768,717,0
4732,preference_plane_get,8576,164,0
4732,tegra_daemon_sample,28384,204,0
4732,rl_arbiter_act,54528,220,0
4732,override_layer_step,9760,217,0
4732,resource_manager_decide,12768,52,0
4732,dvfs_controller_set,1016576,717,0
4733,preference_plane_get,8224,164,0
4733,tegra_daemon_sample,27232,204,0
4733,rl_arbiter_act,52800,284,0
4733,override_layer_step,9664,217,0
4733,resource_manager_decide,11840,52,0
4733,dvfs_controller_set,989248,717,0
4734,preference_plane_get,8224,164,0
4734,tegra_daemon_sample,27168,204,0
4734,rl_arbiter_act,53344,284,0
4734,override_layer_step,9920,217,0
4734,resource_manager_decide,11840,52,0
4734,dvfs_controller_set,985632,717,0
4735,preference_plane_get,8224,164,0
4735,tegra_daemon_sample,27360,204,0
4735,rl_arbiter_act,51936,284,0
4735,override_layer_step,9952,217,0
4735,resource_manager_decide,11872,52,0
4735,dvfs_controller_set,1017952,717,0
4736,preference_plane_get,9120,164,0
4736,tegra_daemon_sample,28736,204,0
4736,rl_arbiter_act,54752,284,0
4736,override_layer_step,10592,217,0
4736,resource_manager_decide,12480,52,0
4736,dvfs_controller_set,1020672,717,0
4737,preference_plane_get,8480,164,0
4737,tegra_daemon_sample,27680,204,0
4737,rl_arbiter_act,53536,284,0
4737,override_layer_step,10080,217,0
4737,resource_manager_decide,11872,52,0
4737,dvfs_controller_set,1049888,717,0
4738,preference_plane_get,8768,164,0
4738,tegra_daemon_sample,28128,204,0
4738,rl_arbiter_act,53408,284,0
4738,override_layer_step,10080,217,0
4738,resource_manager_decide,12192,52,0
4738,dvfs_controller_set,1003488,717,0
4739,preference_plane_get,8224,164,0
4739,tegra_daemon_sample,28512,204,0
4739,rl_arbiter_act,54336,284,0
4739,override_layer_step,9792,217,0
4739,resource_manager_decide,12128,52,0
4739,dvfs_controller_set,1001120,583,0
4740,preference_plane_get,8608,164,0
4740,tegra_daemon_sample,28512,204,0
4740,rl_arbiter_act,53408,284,0
4740,override_layer_step,9856,217,0
4740,resource_manager_decide,12032,52,0
4740,dvfs_controller_set,1000832,717,0
4741,preference_plane_get,8320,164,0
4741,tegra_daemon_sample,27872,204,0
4741,rl_arbiter_act,53056,284,0
4741,override_layer_step,9760,217,0
4741,resource_manager_decide,12416,52,0
4741,dvfs_controller_set,1007840,717,0
4742,preference_plane_get,8224,164,0
4742,tegra_daemon_sample,28992,204,0
4742,rl_arbiter_act,54304,284,0
4742,override_layer_step,10272,217,0
4742,resource_manager_decide,11936,52,0
4742,dvfs_controller_set,1070400,717,0
4743,preference_plane_get,8736,164,0
4743,tegra_daemon_sample,28800,140,0
4743,rl_arbiter_act,54496,284,0
4743,override_layer_step,9856,217,0
4743,resource_manager_decide,12288,52,0
4743,dvfs_controller_set,994880,717,0
4744,preference_plane_get,8640,164,0
4744,tegra_daemon_sample,28832,204,0
4744,rl_arbiter_act,52352,284,0
4744,override_layer_step,9760,217,0
4744,resource_manager_decide,12064,52,0
