frame_idx,timestamp_s,latency_ms
1656,10443356.954789,7.043
1657,10443356.989519,8.367
1658,10443357.022275,7.718
1659,10443357.054629,6.665
1660,10443357.089392,8.021
1661,10443357.121720,6.885
1662,10443357.156560,8.320
1663,10443357.188644,6.999
1664,10443357.221594,6.540
1665,10443357.254816,6.356
1666,10443357.288321,6.453
1667,10443357.321795,6.522
1668,10443357.355536,6.855
1669,10443357.388480,6.393
1670,10443357.421876,6.380
1671,10443357.455322,6.370
1672,10443357.488654,6.291
1673,10443357.522753,6.981
1674,10443357.555540,6.362
1675,10443357.589081,6.497
1676,10443357.623464,7.469
1677,10443357.657132,7.720
1678,10443357.690811,7.983
1679,10443357.724318,8.076
1680,10443357.756998,7.335
1681,10443357.790742,7.613
1682,10443357.824219,7.675
1683,10443357.858470,8.512
1684,10443357.890536,7.160
1685,10443357.927701,10.905
1686,10443357.957995,7.780
1687,10443357.990810,7.180
1688,10443358.028447,11.393
1689,10443358.058974,8.496
1690,10443358.090557,6.664
1691,10443358.125662,8.294
1692,10443358.159349,8.565
1693,10443358.191356,7.157
1694,10443358.224294,6.682
1695,10443358.258652,7.626
1696,10443358.292136,7.696
1697,10443358.324499,6.653
1698,10443358.359272,8.019
1699,10443358.391622,6.961
1700,10443358.426440,8.374
1701,10443358.457832,6.313
1702,10443358.491472,6.542
1703,10443358.524696,6.356
1704,10443358.558504,6.756
1705,10443358.592106,6.953
1706,10443358.625342,6.781
1707,10443358.658950,6.982
1708,10443358.691672,6.298
1709,10443358.726181,7.395
1710,10443358.759040,6.842
1711,10443358.792027,6.378
1712,10443358.826008,6.952
1713,10443358.858966,6.502
1714,10443358.892149,6.278
1715,10443358.925771,6.488
1716,10443358.959034,6.343
1717,10443358.992956,6.856
1718,10443359.025879,6.372
1719,10443359.059392,6.477
1720,10443359.093168,6.845
1721,10443359.126167,6.398
1722,10443359.159616,6.434
1723,10443359.194062,7.466
1724,10443359.227517,7.500
1725,10443359.260938,7.514
1726,10443359.295459,8.629
1727,10443359.328103,7.867
1728,10443359.360410,6.768
1729,10443359.395197,8.147
1730,10443359.427975,7.519
1731,10443359.460302,6.372
1732,10443359.495111,7.774
1733,10443359.527453,6.712
1734,10443359.562298,8.151
1735,10443359.594600,7.045
1736,10443359.629316,8.348
1737,10443359.661463,7.080
1738,10443359.697212,9.414
1739,10443359.730144,8.933
1740,10443359.762109,7.481
1741,10443359.796068,7.976
1742,10443359.828689,7.182
1743,10443359.861614,6.694
1744,10443359.896339,8.002
1745,10443359.928645,6.892
1746,10443359.963076,7.910
1747,10443359.996677,8.099
1748,10443360.030117,8.124
1749,10443360.062895,7.487
1750,10443360.096633,7.807
1751,10443360.130471,8.170
1752,10443360.163604,7.885
1753,10443360.198135,8.999
1754,10443360.230341,7.787
1755,10443360.264301,8.333
1756,10443360.297415,8.032
1757,10443360.329769,6.979
1758,10443360.364603,8.406
1759,10443360.397355,7.752
1760,10443360.429678,6.668
1761,10443360.464455,7.987
1762,10443360.496784,6.908
1763,10443360.531608,8.328
1764,10443360.563225,6.539
1765,10443360.597273,7.177
1766,10443360.630361,6.856
1767,10443360.663523,6.611
1768,10443360.697321,7.000
1769,10443360.730689,6.961
1770,10443360.763674,6.538
1771,10443360.797089,6.498
1772,10443360.830886,6.888
1773,10443360.863747,6.341
1774,10443360.897771,6.958
1775,10443360.930888,6.669
1776,10443360.963996,6.370
1777,10443360.997448,6.403
1778,10443361.030822,6.368
1779,10443361.064701,6.839
1780,10443361.097617,6.347
1781,10443361.131440,6.715
1782,10443361.164421,6.289
1783,10443361.198471,6.925
1784,10443361.231661,6.706
1785,10443361.264722,6.359
1786,10443361.298698,6.924
1787,10443361.331566,6.384
1788,10443361.365048,6.457
1789,10443361.398301,6.305
1790,10443361.433099,7.692
1791,10443361.465446,6.551
1792,10443361.500224,7.924
1793,10443361.532624,6.919
1794,10443361.567447,8.335
1795,10443361.601142,8.627
1796,10443361.635432,9.502
1797,10443361.667527,8.188
1798,10443361.700658,7.908
1799,10443361.735258,9.094
1800,10443361.767927,8.349
1801,10443361.802121,9.020
1802,10443361.834655,8.139
1803,10443361.868133,8.195
1804,10443361.900107,6.754
1805,10443361.934431,7.658
1806,10443361.966916,6.727
1807,10443362.001131,7.520
1808,10443362.034081,7.054
1809,10443362.067827,7.385
1810,10443362.100715,6.855
1811,10443362.134867,7.537
1812,10443362.167472,6.727
1813,10443362.204040,9.871
1814,10443362.236600,8.998
1815,10443362.268472,7.451
1816,10443362.301756,7.321
1817,10443362.334715,6.873
1818,10443362.367626,6.376
1819,10443362.401028,6.371
1820,10443362.434580,6.514
1821,10443362.468285,6.761
1822,10443362.501594,6.661
1823,10443362.534764,6.422
1824,10443362.568178,6.428
1825,10443362.601388,6.229
1826,10443362.636197,7.627
1827,10443362.668480,6.503
1828,10443362.703339,7.956
1829,10443362.735674,6.884
1830,10443362.770505,8.309
1831,10443362.803249,7.593
1832,10443362.835573,6.511
1833,10443362.870404,7.934
1834,10443362.902799,6.922
1835,10443362.936273,6.990
1836,10443362.969710,7.017
1837,10443363.002980,6.879
1838,10443363.036318,6.809
1839,10443363.069274,6.356
1840,10443363.103288,6.963
1841,10443363.136717,6.930
1842,10443363.169572,6.377
1843,10443363.203266,6.663
1844,10443363.236568,6.558
1845,10443363.270686,7.265
1846,10443363.303259,6.426
1847,10443363.337001,6.763
1848,10443363.369860,6.214
1849,10443363.403394,6.337
1850,10443363.437438,6.973
1851,10443363.470389,6.463
1852,10443363.503847,6.514
1853,10443363.537127,6.389
1854,10443363.570501,6.356
1855,10443363.606145,8.588
1856,10443363.639980,9.005
1857,10443363.671910,7.497
1858,10443363.705416,7.584
1859,10443363.739098,7.850
1860,10443363.773111,8.446
1861,10443363.806040,7.908
1862,10443363.840394,8.847
1863,10443363.873390,8.429
1864,10443363.907985,9.611
1865,10443363.942082,10.280
1866,10443363.976449,11.234
1867,10443364.007881,9.251
1868,10443364.040380,8.349
1869,10443364.076363,10.919
1870,10443364.109689,10.831
1871,10443364.140981,8.657
1872,10443364.174637,8.906
1873,10443364.209569,10.431
1874,10443364.241499,8.953
1875,10443364.273315,7.364
1876,10443364.305977,6.615
1877,10443364.339443,6.669
1878,10443364.373148,6.962
1879,10443364.406681,7.083
1880,10443364.440048,7.037
1881,10443364.473083,6.618
1882,10443364.506524,6.645
1883,10443364.540026,6.732
1884,10443364.573247,6.535
1885,10443364.606652,6.524
1886,10443364.640739,7.192
1887,10443364.673589,6.628
1888,10443364.708588,8.212
1889,10443364.740337,6.548
1890,10443364.774671,7.467
1891,10443364.807730,7.066
1892,10443364.841137,7.061
1893,10443364.874087,6.601
1894,10443364.907524,6.624
1895,10443364.941612,7.300
1896,10443364.974838,7.115
1897,10443365.008045,6.911
1898,10443365.041208,6.661
1899,10443365.075277,7.311
1900,10443365.109053,7.677
1901,10443365.142311,7.483
1902,10443365.176880,8.639
1903,10443365.209545,7.893
1904,10443365.241866,6.806
1905,10443365.276650,8.181
1906,10443365.309331,7.454
1907,10443365.341658,6.368
1908,10443365.376483,7.783
1909,10443365.408807,6.701
1910,10443365.443636,8.124
1911,10443365.475443,6.468
1912,10443365.509033,6.643
1913,10443365.542777,6.977
1914,10443365.576295,7.082
1915,10443365.610297,7.671
1916,10443365.646432,10.418
1917,10443365.677256,7.827
1918,10443365.709849,7.003
1919,10443365.745673,9.411
1920,10443365.778397,8.721
1921,10443365.811082,7.932
1922,10443365.845469,8.903
1923,10443365.876679,6.696
1924,10443365.910175,6.774
1925,10443365.945620,8.799
1926,10443365.978312,8.073
1927,10443366.011343,7.691
1928,10443366.044722,7.658
1929,10443366.080203,9.724
1930,10443366.111947,8.049
1931,10443366.144565,7.189
1932,10443366.178369,7.580
1933,10443366.212487,8.282
1934,10443366.245623,8.002
1935,10443366.277596,6.563
1936,10443366.311896,7.456
1937,10443366.345013,7.160
1938,10443366.379729,8.463
1939,10443366.412403,7.726
1940,10443366.444781,6.694
1941,10443366.479621,8.014
1942,10443366.512022,7.005
1943,10443366.546804,8.378
1944,10443366.579489,7.652
1945,10443366.611865,6.622
1946,10443366.646636,7.986
1947,10443366.678967,6.950
1948,10443366.712079,6.651
1949,10443366.745839,6.999
1950,10443366.778965,6.713
1951,10443366.812499,6.783
1952,10443366.846062,6.937
1953,10443366.879128,6.591
1954,10443366.913340,7.391
1955,10443366.946049,6.683
1956,10443366.979285,6.509
1957,10443367.012778,6.586
1958,10443367.047072,7.462
1959,10443367.080072,7.048
1960,10443367.113060,6.625
1961,10443367.146933,7.036
1962,10443367.180201,6.891
1963,10443367.213255,6.534
1964,10443367.247146,7.014
1965,10443367.280136,6.589
1966,10443367.314028,7.066
1967,10443367.346980,6.605
1968,10443367.380792,7.002
1969,10443367.414374,7.169
1970,10443367.447563,6.946
1971,10443367.481569,7.491
1972,10443367.515723,8.233
1973,10443367.548395,7.496
1974,10443367.580750,6.443
1975,10443367.617417,9.703
1976,10443367.651691,10.565
1977,10443367.685327,10.792
1978,10443367.718488,10.543
1979,10443367.749202,7.849
1980,10443367.782689,7.929
1981,10443367.816913,8.692
1982,10443367.848777,7.149
1983,10443367.881593,6.558
1984,10443367.917534,9.090
1985,10443367.951351,9.500
1986,10443367.982570,7.313
1987,10443368.016064,7.398
1988,10443368.051207,9.127
1989,10443368.084822,9.329
1990,10443368.115556,6.647
1991,10443368.150321,7.946
1992,10443368.182807,7.017
1993,10443368.217149,7.946
1994,10443368.250618,8.000
1995,10443368.284979,8.962
1996,10443368.316474,7.043
1997,10443368.349686,6.844
1998,10443368.383279,7.021
1999,10443368.416566,6.894
2000,10443368.449902,6.816
2001,10443368.483620,7.064
2002,10443368.516539,6.571
2003,10443368.549943,6.560
2004,10443368.583388,6.584
2005,10443368.617295,7.076
2006,10443368.650701,7.070
2007,10443368.683666,6.624
2008,10443368.717316,6.864
2009,10443368.750909,7.044
2010,10443368.783988,6.708
2011,10443368.817489,6.733
2012,10443368.851081,6.918
2013,10443368.885968,8.393
2014,10443368.918630,7.646
2015,10443368.950893,6.500
2016,10443368.985678,7.879
2017,10443369.018074,6.868
2018,10443369.052870,8.258
2019,10443369.085595,7.577
2020,10443369.117902,6.478
2021,10443369.152689,7.805
2022,10443369.185322,7.031
2023,10443369.218418,6.716
2024,10443369.252163,7.049
2025,10443369.285057,6.529
2026,10443369.318496,6.549
2027,10443369.352796,7.436
2028,10443369.385373,6.599
2029,10443369.419174,6.987
2030,10443369.452112,6.512
2031,10443369.486276,7.211
2032,10443369.519083,6.605
2033,10443369.552696,6.805
2034,10443369.586326,7.021
2035,10443369.620866,8.147
2036,10443369.653455,7.318
2037,10443369.689112,9.562
2038,10443369.719876,6.916
2039,10443369.756121,9.747
2040,10443369.786772,6.984
2041,10443369.820094,6.845
2042,10443369.854395,7.734
2043,10443369.887775,7.705
2044,10443369.922278,8.801
2045,10443369.953894,7.008
2046,10443369.991482,11.186
2047,10443370.023126,9.421
2048,10443370.057003,9.890
2049,10443370.088215,7.696
2050,10443370.121606,7.678
2051,10443370.155735,8.353
2052,10443370.187532,6.744
2053,10443370.225171,10.975
2054,10443370.256846,9.242
2055,10443370.290649,9.638
2056,10443370.321418,6.996
2057,10443370.354952,7.120
2058,10443370.388073,6.830
2059,10443370.421318,6.664
2060,10443370.455135,7.065
2061,10443370.488401,6.873
2062,10443370.522334,7.393
2063,10443370.554938,6.585
2064,10443370.588359,6.591
2065,10443370.622229,7.043
2066,10443370.655563,6.964
2067,10443370.688629,6.617
2068,10443370.722264,6.839
2069,10443370.756162,7.321
2070,10443370.788861,6.606
2071,10443370.822088,6.366
2072,10443370.855882,6.748
2073,10443370.891353,8.809
2074,10443370.924032,8.079
2075,10443370.956356,6.996
2076,10443370.991086,8.319
2077,10443371.023877,7.702
2078,10443371.056229,6.646
2079,10443371.090999,8.008
2080,10443371.123349,6.952
2081,10443371.158165,8.311
2082,10443371.189829,6.568
2083,10443371.223300,6.630
2084,10443371.256687,6.607
2085,10443371.290586,7.091
2086,10443371.323932,7.027
2087,10443371.357154,6.837
2088,10443371.390346,6.614
2089,10443371.424161,7.018
2090,10443371.457136,6.581
2091,10443371.491725,7.388
2092,10443371.524324,6.574
2093,10443371.558661,7.496
2094,10443371.591920,7.342
2095,10443371.627288,9.292
2096,10443371.658835,7.419
2097,10443371.693776,8.945
2098,10443371.728432,10.189
2099,10443371.762508,10.839
2100,10443371.793185,8.100
2101,10443371.826459,7.903
2102,10443371.860426,8.462
2103,10443371.892380,7.007
2104,10443371.926114,7.332
2105,10443371.961475,9.286
2106,10443371.995054,9.456
2107,10443372.026477,7.470
2108,10443372.059973,7.558
2109,10443372.094283,8.461
2110,10443372.126187,6.956
2111,10443372.163743,11.053
2112,10443372.195151,9.054
2113,10443372.228798,9.293
2114,10443372.260188,7.278
2115,10443372.293663,7.341
2116,10443372.326556,6.822
2117,10443372.360274,7.127
2118,10443372.394029,7.468
2119,10443372.427403,7.424
2120,10443372.460464,7.072
2121,10443372.494057,7.182
2122,10443372.527673,7.384
2123,10443372.561190,7.488
2124,10443372.594459,7.345
2125,10443372.627601,7.074
2126,10443372.660510,6.569
2127,10443372.694508,7.152
2128,10443372.728165,7.396
2129,10443372.760765,6.587
2130,10443372.794221,6.629
2131,10443372.828509,7.454
2132,10443372.861565,7.096
2133,10443372.894908,7.028
2134,10443372.928988,7.695
2135,10443372.961290,6.588
2136,10443372.995571,7.454
2137,10443373.028479,6.948
2138,10443373.062059,7.113
2139,10443373.095024,6.666
2140,10443373.129239,7.475
2141,10443373.163463,8.234
2142,10443373.196165,7.526
2143,10443373.230947,8.899
2144,10443373.263621,8.166
2145,10443373.296412,7.550
2146,10443373.331191,8.924
2147,10443373.363861,8.186
2148,10443373.396526,7.445
2149,10443373.428884,6.399
2150,10443373.463749,7.857
2151,10443373.496204,6.858
2152,10443373.530045,7.286
2153,10443373.563262,7.090
2154,10443373.596536,6.952
2155,10443373.632668,9.668
2156,10443373.663554,7.136
2157,10443373.698191,8.356
2158,10443373.732722,9.474
2159,10443373.763720,7.056
2160,10443373.797917,7.837
2161,10443373.832181,8.630
2162,10443373.866374,9.406
2163,10443373.899374,8.993
2164,10443373.930995,7.196
2165,10443373.965206,7.992
2166,10443373.999948,9.320
2167,10443374.033958,9.943
2168,10443374.066263,8.835
2169,10443374.099060,8.219
2170,10443374.133146,8.884
2171,10443374.164697,6.966
2172,10443374.199828,8.679
2173,10443374.232938,8.372
2174,10443374.268101,10.120
2175,10443374.298781,7.391
2176,10443374.332017,7.220
2177,10443374.365234,7.030
2178,10443374.399958,8.344
2179,10443374.432723,7.701
2180,10443374.465041,6.610
2181,10443374.499915,8.037
2182,10443374.532287,6.994
2183,10443374.567022,8.318
2184,10443374.599778,7.665
2185,10443374.632162,6.643
2186,10443374.666026,7.090
2187,10443374.700117,7.768
2188,10443374.732843,7.082
2189,10443374.766231,7.059
2190,10443374.799997,7.413
2191,10443374.832638,6.556
2192,10443374.866981,7.480
2193,10443374.900051,7.139
2194,10443374.933093,6.767
2195,10443374.966403,6.663
2196,10443375.000647,7.494
2197,10443375.033740,7.174
2198,10443375.066759,6.781
2199,10443375.100788,7.396
2200,10443375.134623,7.817
2201,10443375.167147,6.881
2202,10443375.200063,6.390
2203,10443375.235417,8.335
2204,10443375.268101,7.608
2205,10443375.300469,6.568
2206,10443375.335269,7.958
2207,10443375.367671,6.956
2208,10443375.402495,8.372
2209,10443375.435178,7.649
2210,10443375.467519,6.583
2211,10443375.502347,7.954
2212,10443375.534729,6.926
2213,10443375.568451,7.236
2214,10443375.602130,7.503
2215,10443375.638318,10.303
2216,10443375.669166,7.736
2217,10443375.703998,9.154
2218,10443375.737662,9.389
2219,10443375.771469,9.779
2220,10443375.804147,8.984
2221,10443375.837207,8.569
2222,10443375.872054,9.998
2223,10443375.904164,8.689
2224,10443375.937314,8.425
2225,10443375.970490,8.179
2226,10443376.005144,9.418
2227,10443376.037066,7.924
2228,10443376.070619,8.063
2229,10443376.103111,7.136
2230,10443376.136241,6.728
2231,10443376.170453,7.443
2232,10443376.203139,6.718
2233,10443376.237324,7.488
2234,10443376.270228,6.982
2235,10443376.303627,6.968
2236,10443376.336849,6.780
2237,10443376.370426,6.950
2238,10443376.404820,7.934
2239,10443376.437141,6.844
2240,10443376.471890,8.185
2241,10443376.504201,7.037
2242,10443376.539037,8.464
2243,10443376.571809,7.827
2244,10443376.604172,6.778
2245,10443376.638947,8.145
2246,10443376.671347,7.136
2247,10443376.704405,6.784
2248,10443376.737705,6.675
2249,10443376.771539,7.098
2250,10443376.805135,7.282
2251,10443376.838737,7.421
2252,10443376.872098,7.367
2253,10443376.905415,7.273
2254,10443376.938707,7.152
2255,10443376.972058,7.089
2256,10443377.005464,7.082
2257,10443377.038579,6.784
2258,10443377.072691,7.487
2259,10443377.105688,7.072
2260,10443377.139038,7.021
2261,10443377.172091,6.616
2262,10443377.205811,6.923
2263,10443377.238892,6.588
2264,10443377.272323,6.601
2265,10443377.306210,7.072
2266,10443377.339190,6.640
2267,10443377.372717,6.754
2268,10443377.406380,7.007
2269,10443377.441205,8.418
2270,10443377.472467,6.266
2271,10443377.506483,6.817
2272,10443377.540768,7.693
2273,10443377.573078,6.591
2274,10443377.608558,8.661
2275,10443377.642224,8.918
2276,10443377.674246,7.533
2277,10443377.710554,10.431
2278,10443377.741552,8.020
2279,10443377.774892,7.952
2280,10443377.810839,10.491
2281,10443377.844437,10.628
2282,10443377.874235,7.018
2283,10443377.907414,6.790
2284,10443377.941372,7.341
2285,10443377.977405,9.967
2286,10443378.010998,10.152
2287,10443378.040926,6.672
2288,10443378.074676,7.011
2289,10443378.107938,6.858
2290,10443378.141602,7.107
2291,10443378.176547,8.586
2292,10443378.210410,9.030
2293,10443378.243665,8.869
2294,10443378.275436,7.222
2295,10443378.309215,7.581
2296,10443378.342653,7.607
2297,10443378.375617,7.152
2298,10443378.408977,7.097
2299,10443378.441818,6.525
2300,10443378.475467,6.755
2301,10443378.509084,6.910
2302,10443378.543016,7.430
2303,10443378.576087,7.086
2304,10443378.609431,7.015
2305,10443378.642843,7.014
2306,10443378.675930,6.681
2307,10443378.709278,6.616
2308,10443378.743054,6.976
2309,10443378.776397,6.903
2310,10443378.809800,6.890
2311,10443378.843544,7.176
2312,10443378.876714,6.938
2313,10443378.911059,7.873
2314,10443378.943393,6.797
2315,10443378.978245,8.239
2316,10443379.010899,7.484
2317,10443379.043283,6.462
2318,10443379.078140,7.910
2319,10443379.110482,6.843
2320,10443379.145184,8.138
2321,10443379.177574,7.068
2322,10443379.210272,6.360
2323,10443379.244429,7.107
2324,10443379.277642,6.909
2325,10443379.310740,6.598
2326,10443379.344266,6.711
2327,10443379.378706,7.734
2328,10443379.410957,6.574
2329,10443379.445269,7.470
2330,10443379.478275,7.062
2331,10443379.511289,6.616
2332,10443379.545165,7.078
2333,10443379.578592,7.094
2334,10443379.613127,8.216
2335,10443379.647268,8.942
2336,10443379.678576,6.834
2337,10443379.714241,9.078
2338,10443379.746322,7.741
2339,10443379.779858,7.865
2340,10443379.814828,9.417
2341,10443379.847786,8.906
2342,10443379.880290,7.971
2343,10443379.913046,7.310
2344,10443379.945992,6.834
2345,10443379.983572,10.992
2346,10443380.014166,8.171
2347,10443380.048513,9.107
2348,10443380.081614,8.791
2349,10443380.114723,8.484
2350,10443380.148786,9.136
2351,10443380.182045,8.918
2352,10443380.216807,10.271
2353,10443380.248349,8.401
2354,10443380.281577,8.219
2355,10443380.313245,6.479
2356,10443380.348093,7.917
2357,10443380.380384,6.800
2358,10443380.415143,8.150
2359,10443380.447508,7.105
2360,10443380.480865,7.055
2361,10443380.513897,6.634
2362,10443380.547685,7.005
2363,10443380.580735,6.644
2364,10443380.614910,7.403
2365,10443380.647660,6.738
2366,10443380.681435,7.098
2367,10443380.714598,6.846
2368,10443380.747665,6.499
2369,10443380.781631,7.048
2370,10443380.815028,7.032
2371,10443380.848081,6.628
2372,10443380.881686,6.819
2373,10443380.915742,7.458
2374,10443380.948444,6.748
2375,10443380.982046,6.937
2376,10443381.015926,7.404
2377,10443381.049096,7.160
2378,10443381.082504,7.158
2379,10443381.116473,7.716
2380,10443381.148921,6.752
2381,10443381.182808,7.141
2382,10443381.216479,7.397
2383,10443381.249213,6.718
2384,10443381.282789,6.884
2385,10443381.315991,6.679
2386,10443381.350793,8.057
2387,10443381.383114,6.967
2388,10443381.417942,8.387
2389,10443381.450664,7.700
2390,10443381.483026,6.656
2391,10443381.517861,8.027
2392,10443381.550196,6.956
2393,10443381.584993,8.345
2394,10443381.618469,8.412
2395,10443381.650278,6.810
2396,10443381.684842,7.959
2397,10443381.717245,6.945
2398,10443381.753072,9.357
2399,10443381.784791,7.658
2400,10443381.818436,7.886
2401,10443381.851835,7.816
2402,10443381.888037,10.600
2403,10443381.919114,8.253
2404,10443381.952100,7.824
2405,10443381.984798,7.106
2406,10443382.021048,9.939
2407,10443382.051818,7.292
2408,10443382.085835,7.890
2409,10443382.119217,7.855
2410,10443382.153838,9.055
2411,10443382.187622,9.364
2412,10443382.220444,8.763
2413,10443382.254186,9.087
2414,10443382.285675,7.157
2415,10443382.319038,7.105
2416,10443382.352444,7.095
2417,10443382.385720,6.956
2418,10443382.419352,7.175
2419,10443382.452450,6.862
2420,10443382.485862,6.866
2421,10443382.520028,7.578
2422,10443382.552330,6.468
2423,10443382.587194,7.924
2424,10443382.619578,6.898
2425,10443382.654427,8.339
2426,10443382.687211,7.717
2427,10443382.719531,6.628
2428,10443382.754319,8.004
2429,10443382.786699,6.973
2430,10443382.821518,8.382
2431,10443382.853777,7.158
2432,10443382.886735,6.719
2433,10443382.920050,6.623
2434,10443382.954100,7.263
2435,10443382.987202,6.955
2436,10443383.020067,6.412
2437,10443383.053853,6.790
2438,10443383.086967,6.498
2439,10443383.120245,6.368
2440,10443383.153897,6.613
2441,10443383.187722,6.979
2442,10443383.220388,6.235
2443,10443383.254233,6.671
2444,10443383.289363,8.391
2445,10443383.320608,6.227
2446,10443383.354647,6.854
2447,10443383.389013,7.813
2448,10443383.421324,6.716
2449,10443383.456153,8.142
2450,10443383.488550,7.134
2451,10443383.523364,8.493
2452,10443383.556127,7.852
2453,10443383.588457,6.777
2454,10443383.621506,6.418
2455,10443383.655441,6.943
2456,10443383.690800,8.895
2457,10443383.724530,9.219
2458,10443383.758608,9.889
2459,10443383.790306,8.178
2460,10443383.822604,7.066
2461,10443383.855428,6.424
2462,10443383.889405,6.991
2463,10443383.923708,7.880
2464,10443383.956815,7.574
2465,10443383.989871,7.217
2466,10443384.025066,8.999
2467,10443384.058027,8.546
2468,10443384.091830,8.937
2469,10443384.124194,7.884
2470,10443384.159211,9.486
2471,10443384.191222,8.017
2472,10443384.223743,7.122
2473,10443384.257481,7.448
2474,10443384.291186,7.740
2475,10443384.323242,6.383
2476,10443384.356637,6.366
2477,10443384.390382,6.700
2478,10443384.423958,6.871
2479,10443384.458073,7.579
2480,10443384.490222,6.321
2481,10443384.523937,6.575
2482,10443384.557772,7.001
2483,10443384.591655,7.477
2484,10443384.625140,7.555
2485,10443384.657454,6.461
2486,10443384.692270,7.871
2487,10443384.724653,6.848
2488,10443384.759474,8.262
2489,10443384.792229,7.611
2490,10443384.824574,6.549
2491,10443384.859362,7.884
2492,10443384.891699,6.815
2493,10443384.926528,8.235
2494,10443384.958699,7.001
2495,10443384.993218,8.109
2496,10443385.024803,6.288
2497,10443385.058251,6.324
2498,10443385.091844,6.509
2499,10443385.125631,6.886
2500,10443385.159631,7.477
2501,10443385.192598,6.988
2502,10443385.225315,6.294
2503,10443385.259017,6.584
2504,10443385.292786,6.946
2505,10443385.325852,6.599
2506,10443385.359613,6.953
2507,10443385.392418,6.351
2508,10443385.426326,6.852
2509,10443385.459247,6.367
2510,10443385.492571,6.284
2511,10443385.526729,6.982
2512,10443385.559514,6.360
2513,10443385.593086,6.523
2514,10443385.628566,8.588
2515,10443385.663769,10.368
2516,10443385.695903,9.081
2517,10443385.727849,7.610
2518,10443385.762552,8.891
2519,10443385.795602,8.520
2520,10443385.828510,8.009
2521,10443385.862938,8.956
2522,10443385.896037,8.637
2523,10443385.931085,10.270
2524,10443385.962843,8.607
2525,10443385.996799,9.150
2526,10443386.027842,6.779
2527,10443386.064191,9.701
2528,10443386.094793,6.885
2529,10443386.128331,7.012
2530,10443386.162026,7.297
2531,10443386.199518,11.272
2532,10443386.230151,8.493
2533,10443386.263485,8.412
2534,10443386.297752,9.267
2535,10443386.328809,6.914
2536,10443386.362299,6.994
2537,10443386.396041,7.326
2538,10443386.428572,6.448
2539,10443386.461870,6.340
2540,10443386.495417,6.478
2541,10443386.529357,6.956
2542,10443386.562173,6.366
2543,10443386.595596,6.381
2544,10443386.628987,6.366
2545,10443386.662878,6.868
2546,10443386.695804,6.384
2547,10443386.729036,6.210
2548,10443386.762589,6.352
2549,10443386.796527,6.883
2550,10443386.829901,6.852
2551,10443386.862951,6.416
2552,10443386.896385,6.441
2553,10443386.929577,6.227
2554,10443386.963155,6.394
2555,10443386.996393,6.227
2556,10443387.030457,6.880
2557,10443387.063411,6.428
2558,10443387.096809,6.418
2559,10443387.130714,6.915
2560,10443387.165722,8.514
2561,10443387.198407,7.743
2562,10443387.230671,6.599
2563,10443387.265468,7.989
2564,10443387.297863,6.980
2565,10443387.332606,8.316
2566,10443387.365291,7.595
2567,10443387.397616,6.515
2568,10443387.432421,7.913
2569,10443387.464517,6.602
2570,10443387.498354,7.026
2571,10443387.531084,6.298
2572,10443387.565147,6.947
2573,10443387.597980,6.373
2574,10443387.632649,7.630
2575,10443387.665763,7.330
2576,10443387.698906,7.057
2577,10443387.733045,7.781
2578,10443387.766606,7.927
2579,10443387.798874,6.781
2580,10443387.836070,10.561
2581,10443387.867009,8.030
2582,10443387.899133,6.740
2583,10443387.933563,7.756
2584,10443387.965933,6.710
2585,10443387.999845,7.204
2586,10443388.033515,7.460
2587,10443388.066814,7.343
2588,10443388.101787,8.903
2589,10443388.134915,8.618
2590,10443388.169085,9.373
2591,10443388.200951,7.767
2592,10443388.237486,10.881
2593,10443388.267216,7.181
2594,10443388.300304,6.854
2595,10443388.334693,7.811
2596,10443388.367017,6.721
2597,10443388.401850,8.143
2598,10443388.434195,7.079
2599,10443388.469045,8.519
2600,10443388.501776,7.838
2601,10443388.534110,6.709
2602,10443388.568885,8.075
2603,10443388.601270,7.054
2604,10443388.634668,7.041
2605,10443388.667676,6.635
2606,10443388.701038,6.586
2607,10443388.734844,6.972
2608,10443388.768330,7.045
2609,10443388.801675,6.975
2610,10443388.834691,6.577
2611,10443388.868671,7.084
2612,10443388.902379,7.379
2613,10443388.935585,7.174
2614,10443388.968373,6.549
2615,10443389.002364,7.123
2616,10443389.035558,6.906
2617,10443389.069140,7.075
2618,10443389.102506,7.031
2619,10443389.135469,6.580
2620,10443389.169247,6.938
2621,10443389.203233,7.466
2622,10443389.237279,8.100
2623,10443389.270111,7.516
2624,10443389.302629,6.611
2625,10443389.335989,6.553
2626,10443389.369578,6.707
2627,10443389.402700,6.417
2628,10443389.436103,6.412
2629,10443389.470673,7.571
2630,10443389.502977,6.464
2631,10443389.537835,7.859
2632,10443389.570170,6.784
2633,10443389.605034,8.239
2634,10443389.640867,10.660
2635,10443389.670518,6.896
2636,10443389.704899,7.867
2637,10443389.738213,7.771
2638,10443389.770712,6.864
2639,10443389.806749,9.493
2640,10443389.839616,8.951
2641,10443389.874767,10.642
2642,10443389.905344,7.807
2643,10443389.939054,8.102
2644,10443389.972170,7.803
2645,10443390.006242,8.459
2646,10443390.039554,8.357
2647,10443390.074245,9.632
2648,10443390.106402,8.373
2649,10443390.140525,9.079
2650,10443390.171550,6.686
2651,10443390.206386,8.041
2652,10443390.240793,9.032
2653,10443390.273356,8.176
