step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
2322,dvfs_controller_set,21824,315,0
2323,replay_buffer_add,242848,326,0
2323,lag_feature_extract,96768,820,0
2323,preference_plane_get,8704,156,0
2323,tegra_daemon_sample,26656,140,0
2323,rl_arbiter_act,9824,52,0
2323,override_layer_step,7552,116,0
2323,resource_manager_decide,11552,116,0
2323,dvfs_controller_set,21760,379,0
2324,replay_buffer_add,244032,326,0
2324,lag_feature_extract,86656,820,0
2324,preference_plane_get,8576,156,0
2324,tegra_daemon_sample,26432,140,0
2324,rl_arbiter_act,10400,52,0
2324,override_layer_step,7200,116,0
2324,resource_manager_decide,12288,116,0
2324,dvfs_controller_set,21056,379,0
2325,replay_buffer_add,224768,326,0
2325,lag_feature_extract,84608,820,0
2325,preference_plane_get,8832,156,0
2325,tegra_daemon_sample,26112,140,0
2325,rl_arbiter_act,10176,52,0
2325,override_layer_step,7328,116,0
2325,resource_manager_decide,11840,116,0
2325,dvfs_controller_set,20768,379,0
2326,replay_buffer_add,228352,326,0
2326,lag_feature_extract,96160,820,0
2326,preference_plane_get,7968,156,0
2326,tegra_daemon_sample,26848,140,0
2326,rl_arbiter_act,9984,52,0
2326,override_layer_step,6912,116,0
2326,resource_manager_decide,11744,116,0
2326,dvfs_controller_set,21984,379,0
2327,replay_buffer_add,455744,518,0
2327,lag_feature_extract,93088,820,0
2327,preference_plane_get,8768,156,0
2327,tegra_daemon_sample,26624,140,0
2327,rl_arbiter_act,10304,52,0
2327,override_layer_step,7328,116,0
2327,resource_manager_decide,11616,116,0
2327,dvfs_controller_set,20800,379,0
2328,replay_buffer_add,227040,326,0
2328,lag_feature_extract,89728,820,0
2328,preference_plane_get,8896,156,0
2328,tegra_daemon_sample,27104,140,0
2328,rl_arbiter_act,9984,52,0
2328,override_layer_step,6912,116,0
2328,resource_manager_decide,11744,116,0
2328,dvfs_controller_set,20320,379,0
2329,replay_buffer_add,233664,326,0
2329,lag_feature_extract,86528,820,0
2329,preference_plane_get,8576,156,0
2329,tegra_daemon_sample,26592,140,0
2329,rl_arbiter_act,9568,52,0
2329,override_layer_step,7040,116,0
2329,resource_manager_decide,11744,116,0
2329,dvfs_controller_set,21952,379,0
2330,replay_buffer_add,230848,326,0
2330,lag_feature_extract,86496,820,0
2330,preference_plane_get,8608,156,0
2330,tegra_daemon_sample,26464,140,0
2330,rl_arbiter_act,10048,52,0
2330,override_layer_step,7296,116,0
2330,resource_manager_decide,11328,116,0
2330,dvfs_controller_set,21696,379,0
2331,replay_buffer_add,228576,326,0
2331,lag_feature_extract,86432,820,0
2331,preference_plane_get,8416,156,0
2331,tegra_daemon_sample,27456,140,0
2331,rl_arbiter_act,11456,412,0
2331,override_layer_step,7808,52,0
2331,resource_manager_decide,12256,52,0
2331,dvfs_controller_set,22016,379,0
2332,replay_buffer_add,233216,326,0
2332,lag_feature_extract,88576,820,0
2332,preference_plane_get,8288,156,0
2332,tegra_daemon_sample,26656,140,0
2332,rl_arbiter_act,10400,52,0
2332,override_layer_step,7392,116,0
2332,resource_manager_decide,11712,116,0
2332,dvfs_controller_set,21376,379,0
2333,replay_buffer_add,229344,326,0
2333,lag_feature_extract,86304,820,0
2333,preference_plane_get,8416,156,0
2333,tegra_daemon_sample,26176,140,0
2333,rl_arbiter_act,9600,52,0
2333,override_layer_step,6944,116,0
2333,resource_manager_decide,11808,116,0
2333,dvfs_controller_set,21632,379,0
2334,replay_buffer_add,227264,326,0
2334,lag_feature_extract,84384,820,0
2334,preference_plane_get,8160,156,0
2334,tegra_daemon_sample,27776,140,0
2334,rl_arbiter_act,9856,52,0
2334,override_layer_step,7488,116,0
2334,resource_manager_decide,11744,116,0
2334,dvfs_controller_set,21600,379,0
2335,replay_buffer_add,230432,326,0
2335,lag_feature_extract,86080,820,0
2335,preference_plane_get,8416,156,0
2335,tegra_daemon_sample,26560,140,0
2335,rl_arbiter_act,10240,52,0
2335,override_layer_step,7616,116,0
2335,resource_manager_decide,11488,116,0
2335,dvfs_controller_set,21216,379,0
2336,replay_buffer_add,250048,326,0
2336,lag_feature_extract,93792,756,0
2336,preference_plane_get,8416,156,0
2336,tegra_daemon_sample,26592,140,0
2336,rl_arbiter_act,10432,52,0
2336,override_layer_step,7392,116,0
2336,resource_manager_decide,11648,116,0
2336,dvfs_controller_set,21344,379,0
2337,replay_buffer_add,225184,326,0
2337,lag_feature_extract,85888,820,0
2337,preference_plane_get,8608,156,0
2337,tegra_daemon_sample,26848,140,0
2337,rl_arbiter_act,10336,52,0
2337,override_layer_step,7136,116,0
2337,resource_manager_decide,11328,116,0
2337,dvfs_controller_set,21312,379,0
2338,replay_buffer_add,238976,326,0
2338,lag_feature_extract,88000,820,0
2338,preference_plane_get,8224,156,0
2338,tegra_daemon_sample,26368,140,0
2338,rl_arbiter_act,9856,52,0
2338,override_layer_step,7136,116,0
2338,resource_manager_decide,11648,116,0
2338,dvfs_controller_set,21216,379,0
2339,replay_buffer_add,221216,326,0
2339,lag_feature_extract,85472,820,0
2339,preference_plane_get,8000,156,0
2339,tegra_daemon_sample,26624,140,0
2339,rl_arbiter_act,10592,52,0
2339,override_layer_step,7296,116,0
2339,resource_manager_decide,11104,116,0
2339,dvfs_controller_set,21120,379,0
2340,replay_buffer_add,229440,326,0
2340,lag_feature_extract,85024,820,0
2340,preference_plane_get,8352,156,0
2340,tegra_daemon_sample,26464,140,0
2340,rl_arbiter_act,11072,52,0
2340,override_layer_step,7904,52,0
2340,resource_manager_decide,11776,116,0
2340,dvfs_controller_set,21600,379,0
2341,replay_buffer_add,234496,326,0
2341,lag_feature_extract,87552,820,0
2341,preference_plane_get,8288,156,0
2341,tegra_daemon_sample,26400,140,0
2341,rl_arbiter_act,10432,52,0
2341,override_layer_step,7456,116,0
2341,resource_manager_decide,11520,116,0
2341,dvfs_controller_set,21344,379,0
2342,replay_buffer_add,224960,326,0
2342,lag_feature_extract,85440,820,0
2342,preference_plane_get,8608,156,0
2342,tegra_daemon_sample,25984,140,0
2342,rl_arbiter_act,9888,52,0
2342,override_layer_step,7552,116,0
2342,resource_manager_decide,11616,116,0
2342,dvfs_controller_set,20864,379,0
2343,replay_buffer_add,215776,326,0
2343,lag_feature_extract,85728,820,0
2343,preference_plane_get,8672,156,0
2343,tegra_daemon_sample,26304,140,0
2343,rl_arbiter_act,10048,52,0
2343,override_layer_step,7360,116,0
2343,resource_manager_decide,11680,116,0
2343,dvfs_controller_set,21440,379,0
2344,replay_buffer_add,227072,326,0
2344,lag_feature_extract,84608,820,0
2344,preference_plane_get,8480,156,0
2344,tegra_daemon_sample,26240,140,0
2344,rl_arbiter_act,9728,52,0
2344,override_layer_step,7520,116,0
2344,resource_manager_decide,11328,116,0
2344,dvfs_controller_set,21344,379,0
2345,replay_buffer_add,474144,518,0
2345,lag_feature_extract,90624,820,0
2345,preference_plane_get,8864,156,0
2345,tegra_daemon_sample,26560,140,0
2345,rl_arbiter_act,11040,52,0
2345,override_layer_step,7936,116,0
2345,resource_manager_decide,11904,116,0
2345,dvfs_controller_set,20832,379,0
2346,replay_buffer_add,225632,326,0
2346,lag_feature_extract,91008,820,0
2346,preference_plane_get,8224,156,0
2346,tegra_daemon_sample,25920,140,0
2346,rl_arbiter_act,10080,52,0
2346,override_layer_step,7168,116,0
2346,resource_manager_decide,11584,116,0
2346,dvfs_controller_set,21536,379,0
2347,replay_buffer_add,220544,326,0
2347,lag_feature_extract,84192,820,0
2347,preference_plane_get,8416,156,0
2347,tegra_daemon_sample,25952,140,0
2347,rl_arbiter_act,9888,52,0
2347,override_layer_step,7200,116,0
2347,resource_manager_decide,11424,116,0
2347,dvfs_controller_set,21184,379,0
2348,replay_buffer_add,222432,326,0
2348,lag_feature_extract,84192,820,0
2348,preference_plane_get,8384,156,0
2348,tegra_daemon_sample,25920,140,0
2348,rl_arbiter_act,10048,52,0
2348,override_layer_step,7136,116,0
2348,resource_manager_decide,11392,116,0
2348,dvfs_controller_set,21184,379,0
2349,replay_buffer_add,228544,326,0
2349,lag_feature_extract,93760,820,0
2349,preference_plane_get,8672,156,0
2349,tegra_daemon_sample,26048,140,0
2349,rl_arbiter_act,10304,52,0
2349,override_layer_step,7424,52,0
2349,resource_manager_decide,12384,52,0
2349,dvfs_controller_set,21696,379,0
2350,replay_buffer_add,233952,326,0
2350,lag_feature_extract,86848,820,0
2350,preference_plane_get,8288,156,0
2350,tegra_daemon_sample,26592,140,0
2350,rl_arbiter_act,10080,52,0
2350,override_layer_step,7264,116,0
2350,resource_manager_decide,11584,116,0
2350,dvfs_controller_set,21376,379,0
2351,replay_buffer_add,228384,326,0
2351,lag_feature_extract,83456,820,0
2351,preference_plane_get,8192,156,0
2351,tegra_daemon_sample,26336,140,0
2351,rl_arbiter_act,10528,52,0
2351,override_layer_step,7136,116,0
2351,resource_manager_decide,11488,116,0
2351,dvfs_controller_set,21312,379,0
2352,replay_buffer_add,232128,326,0
2352,lag_feature_extract,83904,820,0
2352,preference_plane_get,8192,156,0
2352,tegra_daemon_sample,25888,140,0
2352,rl_arbiter_act,10304,52,0
2352,override_layer_step,7488,116,0
2352,resource_manager_decide,11616,116,0
2352,dvfs_controller_set,22304,379,0
2353,replay_buffer_add,222368,326,0
2353,lag_feature_extract,86176,820,0
2353,preference_plane_get,8352,156,0
2353,tegra_daemon_sample,26400,140,0
2353,rl_arbiter_act,9728,52,0
2353,override_layer_step,7104,116,0
2353,resource_manager_decide,11616,116,0
2353,dvfs_controller_set,21344,379,0
2354,replay_buffer_add,224288,326,0
2354,lag_feature_extract,89312,692,0
2354,preference_plane_get,8704,156,0
2354,tegra_daemon_sample,26976,140,0
2354,rl_arbiter_act,10752,52,0
2354,override_layer_step,7552,116,0
2354,resource_manager_decide,11808,116,0
2354,dvfs_controller_set,21184,379,0
2355,replay_buffer_add,232032,326,0
2355,lag_feature_extract,88512,820,0
2355,preference_plane_get,8384,156,0
2355,tegra_daemon_sample,26016,140,0
2355,rl_arbiter_act,10560,52,0
2355,override_layer_step,7392,116,0
2355,resource_manager_decide,11616,116,0
2355,dvfs_controller_set,22016,379,0
2356,replay_buffer_add,220032,326,0
2356,lag_feature_extract,83968,820,0
2356,preference_plane_get,8672,156,0
2356,tegra_daemon_sample,26560,140,0
2356,rl_arbiter_act,10080,52,0
2356,override_layer_step,7424,116,0
2356,resource_manager_decide,11424,116,0
2356,dvfs_controller_set,21472,379,0
2357,replay_buffer_add,228224,326,0
2357,lag_feature_extract,84128,820,0
2357,preference_plane_get,8352,156,0
2357,tegra_daemon_sample,26496,140,0
2357,rl_arbiter_act,10880,52,0
2357,override_layer_step,7072,116,0
2357,resource_manager_decide,11488,116,0
2357,dvfs_controller_set,20704,379,0
2358,replay_buffer_add,225280,326,0
2358,lag_feature_extract,85856,820,0
2358,preference_plane_get,8128,156,0
2358,tegra_daemon_sample,25792,140,0
2358,rl_arbiter_act,10240,52,0
2358,override_layer_step,7168,116,0
2358,resource_manager_decide,12576,52,0
2358,dvfs_controller_set,22432,379,0
2359,replay_buffer_add,242784,326,0
2359,lag_feature_extract,86432,820,0
2359,preference_plane_get,8768,156,0
2359,tegra_daemon_sample,26240,140,0
2359,rl_arbiter_act,10336,52,0
2359,override_layer_step,7168,116,0
2359,resource_manager_decide,11808,116,0
2359,dvfs_controller_set,21376,379,0
2360,replay_buffer_add,223936,326,0
2360,lag_feature_extract,84288,820,0
2360,preference_plane_get,8224,156,0
2360,tegra_daemon_sample,26176,140,0
2360,rl_arbiter_act,10208,52,0
2360,override_layer_step,7104,116,0
2360,resource_manager_decide,11424,116,0
2360,dvfs_controller_set,21312,379,0
2361,replay_buffer_add,223584,326,0
2361,lag_feature_extract,84480,820,0
2361,preference_plane_get,8288,156,0
2361,tegra_daemon_sample,26400,140,0
2361,rl_arbiter_act,11008,52,0
2361,override_layer_step,7072,116,0
2361,resource_manager_decide,11232,116,0
2361,dvfs_controller_set,20992,379,0
2362,replay_buffer_add,251360,326,0
2362,lag_feature_extract,86304,820,0
2362,preference_plane_get,8416,156,0
2362,tegra_daemon_sample,26752,140,0
2362,rl_arbiter_act,9792,52,0
2362,override_layer_step,7008,116,0
2362,resource_manager_decide,11456,116,0
2362,dvfs_controller_set,21024,379,0
2363,replay_buffer_add,226720,326,0
2363,lag_feature_extract,87616,820,0
2363,preference_plane_get,8672,156,0
2363,tegra_daemon_sample,26528,140,0
2363,rl_arbiter_act,10752,52,0
2363,override_layer_step,6880,116,0
2363,resource_manager_decide,11872,116,0
2363,dvfs_controller_set,20800,379,0
2364,replay_buffer_add,233664,326,0
2364,lag_feature_extract,87008,820,0
2364,preference_plane_get,8576,156,0
2364,tegra_daemon_sample,26432,140,0
2364,rl_arbiter_act,9696,52,0
2364,override_layer_step,7072,116,0
2364,resource_manager_decide,11456,116,0
2364,dvfs_controller_set,20672,379,0
2365,replay_buffer_add,216576,326,0
2365,lag_feature_extract,85760,820,0
2365,preference_plane_get,8128,156,0
2365,tegra_daemon_sample,26272,140,0
2365,rl_arbiter_act,9632,52,0
2365,override_layer_step,7008,116,0
2365,resource_manager_decide,11520,116,0
2365,dvfs_controller_set,20672,379,0
2366,replay_buffer_add,224416,326,0
2366,lag_feature_extract,85248,820,0
2366,preference_plane_get,8320,156,0
2366,tegra_daemon_sample,26400,140,0
2366,rl_arbiter_act,10112,52,0
2366,override_layer_step,7392,116,0
2366,resource_manager_decide,12320,116,0
2366,dvfs_controller_set,20672,379,0
2367,replay_buffer_add,227200,326,0
2367,lag_feature_extract,92512,820,0
2367,preference_plane_get,8480,156,0
2367,tegra_daemon_sample,26144,140,0
2367,rl_arbiter_act,10240,52,0
2367,override_layer_step,7072,116,0
2367,resource_manager_decide,12352,52,0
2367,dvfs_controller_set,21536,379,0
2368,replay_buffer_add,232896,326,0
2368,lag_feature_extract,86976,820,0
2368,preference_plane_get,8224,156,0
2368,tegra_daemon_sample,26080,140,0
2368,rl_arbiter_act,10208,52,0
2368,override_layer_step,7296,116,0
2368,resource_manager_decide,11584,116,0
2368,dvfs_controller_set,21280,379,0
2369,replay_buffer_add,215264,326,0
2369,lag_feature_extract,89728,820,0
2369,preference_plane_get,8416,156,0
2369,tegra_daemon_sample,25472,140,0
2369,rl_arbiter_act,9856,52,0
2369,override_layer_step,7296,116,0
2369,resource_manager_decide,11936,116,0
2369,dvfs_controller_set,20736,379,0
2370,replay_buffer_add,233568,326,0
2370,lag_feature_extract,84992,820,0
2370,preference_plane_get,8544,156,0
2370,tegra_daemon_sample,26464,140,0
2370,rl_arbiter_act,10240,52,0
2370,override_layer_step,7200,116,0
2370,resource_manager_decide,11520,116,0
2370,dvfs_controller_set,21376,379,0
2371,replay_buffer_add,225312,326,0
2371,lag_feature_extract,83072,820,0
2371,preference_plane_get,8416,156,0
2371,tegra_daemon_sample,26080,140,0
2371,rl_arbiter_act,10720,52,0
2371,override_layer_step,7072,116,0
2371,resource_manager_decide,11456,116,0
2371,dvfs_controller_set,20384,379,0
2372,replay_buffer_add,230560,326,0
2372,lag_feature_extract,94976,820,0
2372,preference_plane_get,8672,156,0
2372,tegra_daemon_sample,26528,140,0
2372,rl_arbiter_act,10656,52,0
2372,override_layer_step,7072,116,0
2372,resource_manager_decide,12576,116,0
2372,dvfs_controller_set,21696,379,0
2373,replay_buffer_add,235776,326,0
2373,lag_feature_extract,91904,820,0
2373,preference_plane_get,8544,156,0
2373,tegra_daemon_sample,26880,140,0
2373,rl_arbiter_act,10496,52,0
2373,override_layer_step,7232,116,0
2373,resource_manager_decide,11840,116,0
2373,dvfs_controller_set,21216,379,0
2374,replay_buffer_add,230272,326,0
2374,lag_feature_extract,85312,820,0
2374,preference_plane_get,8544,156,0
2374,tegra_daemon_sample,26624,140,0
2374,rl_arbiter_act,10240,52,0
2374,override_layer_step,7296,116,0
2374,resource_manager_decide,11360,116,0
2374,dvfs_controller_set,20640,379,0
2375,replay_buffer_add,227488,326,0
2375,lag_feature_extract,84672,820,0
2375,preference_plane_get,8256,156,0
2375,tegra_daemon_sample,26432,140,0
2375,rl_arbiter_act,9984,52,0
2375,override_layer_step,7392,116,0
2375,resource_manager_decide,11360,116,0
2375,dvfs_controller_set,20672,379,0
2376,replay_buffer_add,230624,326,0
2376,lag_feature_extract,91328,820,0
2376,preference_plane_get,8224,156,0
2376,tegra_daemon_sample,26496,140,0
2376,rl_arbiter_act,9696,52,0
2376,override_layer_step,7360,116,0
2376,resource_manager_decide,11808,116,0
2376,dvfs_controller_set,21824,723,0
2377,replay_buffer_add,234496,198,0
2377,lag_feature_extract,86528,820,0
2377,preference_plane_get,8448,156,0
2377,tegra_daemon_sample,26688,140,0
2377,rl_arbiter_act,9984,52,0
2377,override_layer_step,7200,116,0
2377,resource_manager_decide,11648,116,0
2377,dvfs_controller_set,21440,379,0
2378,replay_buffer_add,227104,326,0
2378,lag_feature_extract,84256,820,0
2378,preference_plane_get,8672,156,0
2378,tegra_daemon_sample,26048,140,0
2378,rl_arbiter_act,9632,52,0
2378,override_layer_step,7296,116,0
2378,resource_manager_decide,11744,116,0
2378,dvfs_controller_set,21024,379,0
2379,replay_buffer_add,232480,326,0
2379,lag_feature_extract,83168,820,0
2379,preference_plane_get,8320,156,0
2379,tegra_daemon_sample,26528,140,0
2379,rl_arbiter_act,9664,52,0
2379,override_layer_step,7296,116,0
2379,resource_manager_decide,11616,116,0
2379,dvfs_controller_set,21632,379,0
2380,replay_buffer_add,231264,326,0
2380,lag_feature_extract,82656,820,0
2380,preference_plane_get,8448,156,0
2380,tegra_daemon_sample,26208,140,0
2380,rl_arbiter_act,10880,52,0
2380,override_layer_step,7232,116,0
2380,resource_manager_decide,12448,116,0
2380,dvfs_controller_set,20544,379,0
2381,replay_buffer_add,230368,326,0
2381,lag_feature_extract,87104,820,0
2381,preference_plane_get,8736,156,0
2381,tegra_daemon_sample,27328,140,0
2381,rl_arbiter_act,10304,52,0
2381,override_layer_step,7520,116,0
2381,resource_manager_decide,11616,116,0
2381,dvfs_controller_set,20608,379,0
2382,replay_buffer_add,234144,326,0
2382,lag_feature_extract,95840,820,270336
2382,preference_plane_get,8800,156,0
2382,tegra_daemon_sample,26368,140,0
2382,rl_arbiter_act,10208,52,0
2382,override_layer_step,7552,116,0
2382,resource_manager_decide,11360,116,0
2382,dvfs_controller_set,21024,379,0
2383,replay_buffer_add,226272,326,0
2383,lag_feature_extract,85056,820,0
2383,preference_plane_get,8352,156,0
2383,tegra_daemon_sample,26496,140,0
2383,rl_arbiter_act,9952,52,0
2383,override_layer_step,7328,116,0
2383,resource_manager_decide,11936,116,0
2383,dvfs_controller_set,20960,379,0
2384,replay_buffer_add,224160,326,0
2384,lag_feature_extract,84896,820,0
2384,preference_plane_get,8032,156,0
2384,tegra_daemon_sample,26048,140,0
2384,rl_arbiter_act,9920,52,0
2384,override_layer_step,6880,116,0
2384,resource_manager_decide,11712,116,0
2384,dvfs_controller_set,20928,379,0
2385,replay_buffer_add,255488,326,0
2385,lag_feature_extract,91296,820,0
2385,preference_plane_get,8256,156,0
2385,tegra_daemon_sample,27392,140,0
2385,rl_arbiter_act,10144,52,0
2385,override_layer_step,7040,116,0
2385,resource_manager_decide,11232,116,0
2385,dvfs_controller_set,22496,658,0
2386,replay_buffer_add,234752,262,0
2386,lag_feature_extract,85504,820,0
2386,preference_plane_get,8192,156,0
2386,tegra_daemon_sample,26336,140,0
2386,rl_arbiter_act,10912,52,0
2386,override_layer_step,6976,116,0
2386,resource_manager_decide,12032,116,0
2386,dvfs_controller_set,20640,379,0
2387,replay_buffer_add,227744,326,0
2387,lag_feature_extract,86816,820,0
2387,preference_plane_get,8384,156,0
2387,tegra_daemon_sample,26400,140,0
2387,rl_arbiter_act,10112,52,0
2387,override_layer_step,7168,116,0
2387,resource_manager_decide,11520,116,0
2387,dvfs_controller_set,21024,379,0
2388,replay_buffer_add,220928,326,0
2388,lag_feature_extract,92704,820,0
2388,preference_plane_get,8192,156,0
2388,tegra_daemon_sample,26240,140,0
2388,rl_arbiter_act,10208,52,0
2388,override_layer_step,7360,116,0
2388,resource_manager_decide,11776,116,0
2388,dvfs_controller_set,21632,379,0
2389,replay_buffer_add,228832,326,0
2389,lag_feature_extract,84800,820,0
2389,preference_plane_get,8416,156,0
2389,tegra_daemon_sample,26400,140,0
2389,rl_arbiter_act,10496,52,0
2389,override_layer_step,7136,116,0
2389,resource_manager_decide,12000,116,0
2389,dvfs_controller_set,21216,379,0
2390,replay_buffer_add,225472,326,0
2390,lag_feature_extract,84640,820,0
2390,preference_plane_get,8960,377,0
2390,tegra_daemon_sample,26176,140,0
2390,rl_arbiter_act,10208,52,0
2390,override_layer_step,7840,116,0
2390,resource_manager_decide,11520,116,0
2390,dvfs_controller_set,21568,379,0
2391,replay_buffer_add,226944,326,0
2391,lag_feature_extract,93952,820,0
2391,preference_plane_get,8512,156,0
2391,tegra_daemon_sample,26304,140,0
2391,rl_arbiter_act,10688,52,0
2391,override_layer_step,8000,116,0
2391,resource_manager_decide,11648,116,0
2391,dvfs_controller_set,21088,379,0
2392,replay_buffer_add,230944,326,0
2392,lag_feature_extract,98560,820,0
2392,preference_plane_get,8320,156,0
2392,tegra_daemon_sample,26048,140,0
2392,rl_arbiter_act,10368,52,0
2392,override_layer_step,7488,116,0
2392,resource_manager_decide,11328,116,0
2392,dvfs_controller_set,21120,379,0
2393,replay_buffer_add,227968,326,0
2393,lag_feature_extract,87680,820,0
2393,preference_plane_get,7840,156,0
2393,tegra_daemon_sample,25568,140,0
2393,rl_arbiter_act,10624,52,0
2393,override_layer_step,7264,116,0
2393,resource_manager_decide,11552,116,0
2393,dvfs_controller_set,20864,379,0
2394,replay_buffer_add,218176,326,0
2394,lag_feature_extract,87136,820,0
2394,preference_plane_get,8288,156,0
2394,tegra_daemon_sample,27136,140,0
2394,rl_arbiter_act,9952,52,0
2394,override_layer_step,7200,116,0
2394,resource_manager_decide,11712,116,0
2394,dvfs_controller_set,20992,379,0
2395,replay_buffer_add,254624,605,0
2395,lag_feature_extract,100736,756,0
2395,preference_plane_get,8320,156,0
2395,tegra_daemon_sample,26112,140,0
2395,rl_arbiter_act,9984,52,0
2395,override_layer_step,7424,116,0
2395,resource_manager_decide,12000,116,0
2395,dvfs_controller_set,21056,379,0
2396,replay_buffer_add,226848,326,0
2396,lag_feature_extract,85888,820,0
2396,preference_plane_get,7904,156,0
2396,tegra_daemon_sample,26592,140,0
2396,rl_arbiter_act,10496,52,0
2396,override_layer_step,7168,116,0
2396,resource_manager_decide,11360,116,0
2396,dvfs_controller_set,21120,379,0
2397,replay_buffer_add,227936,326,0
2397,lag_feature_extract,85856,820,0
2397,preference_plane_get,8096,156,0
2397,tegra_daemon_sample,27136,140,0
2397,rl_arbiter_act,10560,52,0
2397,override_layer_step,7424,116,0
2397,resource_manager_decide,11424,116,0
2397,dvfs_controller_set,20640,379,0
2398,replay_buffer_add,226528,326,0
2398,lag_feature_extract,84192,820,0
2398,preference_plane_get,8224,156,0
2398,tegra_daemon_sample,26048,140,0
2398,rl_arbiter_act,9792,52,0
2398,override_layer_step,7520,116,0
2398,resource_manager_decide,11744,116,0
2398,dvfs_controller_set,21184,379,0
2399,replay_buffer_add,221376,326,0
2399,lag_feature_extract,87872,820,0
2399,preference_plane_get,8512,156,0
2399,tegra_daemon_sample,28032,140,0
2399,rl_arbiter_act,10592,52,0
2399,override_layer_step,7808,116,0
2399,resource_manager_decide,11392,116,0
2399,dvfs_controller_set,21504,379,0
2400,replay_buffer_add,240224,326,0
2400,lag_feature_extract,87296,820,0
2400,preference_plane_get,8544,156,0
2400,tegra_daemon_sample,26848,140,0
2400,rl_arbiter_act,9760,52,0
2400,override_layer_step,6976,116,0
2400,resource_manager_decide,11712,116,0
2400,dvfs_controller_set,20960,379,0
2401,replay_buffer_add,224224,326,0
2401,lag_feature_extract,94112,820,0
2401,preference_plane_get,8544,156,0
2401,tegra_daemon_sample,26592,140,0
2401,rl_arbiter_act,10048,52,0
2401,override_layer_step,7872,116,0
2401,resource_manager_decide,11872,116,0
2401,dvfs_controller_set,21984,379,0
2402,replay_buffer_add,232832,326,0
2402,lag_feature_extract,89888,820,0
2402,preference_plane_get,8608,156,0
2402,tegra_daemon_sample,27168,140,0
2402,rl_arbiter_act,10240,52,0
2402,override_layer_step,7200,116,0
2402,resource_manager_decide,11744,116,0
2402,dvfs_controller_set,21600,379,0
2403,replay_buffer_add,227168,326,0
2403,lag_feature_extract,86688,820,0
2403,preference_plane_get,8320,156,0
2403,tegra_daemon_sample,26752,140,0
2403,rl_arbiter_act,10432,52,0
2403,override_layer_step,7232,116,0
2403,resource_manager_decide,12128,116,0
2403,dvfs_controller_set,21056,379,0
2404,replay_buffer_add,246336,262,0
2404,lag_feature_extract,97152,820,0
2404,preference_plane_get,8768,156,0
2404,tegra_daemon_sample,26432,140,0
2404,rl_arbiter_act,9824,52,0
2404,override_layer_step,7072,116,0
2404,resource_manager_decide,11680,116,0
2404,dvfs_controller_set,21184,379,0
2405,replay_buffer_add,229376,326,0
2405,lag_feature_extract,86656,820,0
2405,preference_plane_get,8640,156,0
2405,tegra_daemon_sample,26464,140,0
2405,rl_arbiter_act,10080,52,0
2405,override_layer_step,7136,116,0
2405,resource_manager_decide,11936,116,0
2405,dvfs_controller_set,20704,379,0
2406,replay_buffer_add,222784,326,0
2406,lag_feature_extract,87712,820,0
2406,preference_plane_get,8448,156,0
2406,tegra_daemon_sample,26848,140,0
2406,rl_arbiter_act,9664,52,0
2406,override_layer_step,6976,116,0
2406,resource_manager_decide,11872,116,0
2406,dvfs_controller_set,21312,379,0
2407,replay_buffer_add,220608,326,0
2407,lag_feature_extract,86368,820,0
2407,preference_plane_get,8576,156,0
2407,tegra_daemon_sample,26560,140,0
2407,rl_arbiter_act,9792,52,0
2407,override_layer_step,7232,116,0
2407,resource_manager_decide,11744,116,0
2407,dvfs_controller_set,21120,379,0
2408,replay_buffer_add,246432,326,0
2408,lag_feature_extract,91648,820,0
2408,preference_plane_get,9248,156,0
2408,tegra_daemon_sample,28832,140,0
2408,rl_arbiter_act,11296,52,0
2408,override_layer_step,8544,116,0
2408,resource_manager_decide,12672,116,0
2408,dvfs_controller_set,21888,379,0
2409,replay_buffer_add,298432,326,0
2409,lag_feature_extract,98720,820,0
2409,preference_plane_get,9504,156,0
2409,tegra_daemon_sample,27456,140,0
2409,rl_arbiter_act,11680,52,0
2409,override_layer_step,7904,116,0
2409,resource_manager_decide,12896,116,0
2409,dvfs_controller_set,22208,379,0
2410,replay_buffer_add,275104,326,0
2410,lag_feature_extract,97376,820,0
2410,preference_plane_get,9440,156,0
2410,tegra_daemon_sample,26720,140,0
2410,rl_arbiter_act,11264,52,0
2410,override_layer_step,8352,116,0
2410,resource_manager_decide,12288,116,0
2410,dvfs_controller_set,22400,379,0
2411,replay_buffer_add,259552,326,0
2411,lag_feature_extract,94784,820,0
2411,preference_plane_get,8896,156,0
2411,tegra_daemon_sample,26528,140,0
2411,rl_arbiter_act,10752,52,0
2411,override_layer_step,7520,116,0
2411,resource_manager_decide,12032,116,0
2411,dvfs_controller_set,22432,379,0
2412,replay_buffer_add,252672,326,0
2412,lag_feature_extract,96672,820,0
2412,preference_plane_get,9216,156,0
2412,tegra_daemon_sample,27776,140,0
2412,rl_arbiter_act,11808,52,0
2412,override_layer_step,7456,116,0
2412,resource_manager_decide,12736,116,0
2412,dvfs_controller_set,25984,661,0
2413,replay_buffer_add,267968,262,0
2413,lag_feature_extract,101632,820,0
2413,preference_plane_get,8960,156,0
2413,tegra_daemon_sample,29184,140,0
2413,rl_arbiter_act,12512,52,0
2413,override_layer_step,8672,116,0
2413,resource_manager_decide,13408,116,0
2413,dvfs_controller_set,41216,379,0
2414,replay_buffer_add,269440,326,0
